labeltype;WBE_Naam_Toek;labeljaar;provincie_toek;toegekend;verwezenlijkt;percentage_verwezelijkt;KboNummer_Toek
Geiten;St-Michiel;2010;Limburg;20;11;55.00000000000001;469697853
Geiten;St-Michiel;2011;Limburg;22;14;63.63636363636363;469697853
Geiten;St-Michiel;2012;Limburg;21;14;66.66666666666666;469697853
Geiten;St-Michiel;2013;Limburg;19;13;68.42105263157895;469697853
Geiten;St-Michiel;2014;Limburg;18;14;77.77777777777779;469697853
Geiten;St-Michiel;2015;Limburg;20;19;95;469697853
Geiten;St-Michiel;2016;Limburg;20;16;80;469697853
Geiten;St-Michiel;2017;Limburg;20;11;55.00000000000001;469697853
Geiten;St-Michiel;2018;Limburg;20;18;90;469697853
Geiten;St-Michiel;2019;Limburg;20;15;75;469697853
Geiten;St-Michiel;2020;Limburg;20;14;70;469697853
Geiten;St-Michiel;2021;Limburg;19;16;84.21052631578947;469697853
Geiten;St-Michiel;2022;Limburg;19;16;84.21052631578947;469697853
Geiten;St Hubertus;2002;Limburg;13;11;84.61538461538461;NA
Geiten;Suetendael;2002;Limburg;26;13;50;459598668
Geiten;Suetendael;2003;Limburg;26;12;46.15384615384615;459598668
Geiten;Suetendael;2004;Limburg;26;11;42.30769230769231;459598668
Geiten;Suetendael;2005;Limburg;28;20;71.42857142857143;459598668
Geiten;Suetendael;2006;Limburg;25;18;72;459598668
Geiten;Suetendael;2007;Limburg;33;23;69.6969696969697;459598668
Geiten;Suetendael;2008;Limburg;40;28;70;459598668
Geiten;Suetendael;2009;Limburg;25;18;72;459598668
Geiten;Suetendael;2010;Limburg;27;22;81.48148148148148;459598668
Geiten;Suetendael;2011;Limburg;41;32;78.04878048780488;459598668
Geiten;Suetendael;2012;Limburg;29;20;68.96551724137932;459598668
Geiten;Suetendael;2013;Limburg;35;25;71.42857142857143;459598668
Geiten;Suetendael;2014;Limburg;40;27;67.5;459598668
Geiten;Suetendael;2015;Limburg;33;33;100;459598668
Geiten;Suetendael;2016;Limburg;39;35;89.74358974358975;459598668
Geiten;Suetendael;2017;Limburg;39;39;100;459598668
Geiten;Suetendael;2018;Limburg;38;38;100;459598668
Geiten;Suetendael;2019;Limburg;45;45;100;459598668
Geiten;Suetendael;2020;Limburg;45;39;86.66666666666667;459598668
Geiten;Suetendael;2021;Limburg;52;52;100;459598668
Geiten;Suetendael;2022;Limburg;52;52;100;459598668
Geiten;Suikerstreek;2003;Vlaams-Brabant;6;3;50;453820339
Geiten;Suikerstreek;2004;Vlaams-Brabant;5;4;80;453820339
Geiten;Suikerstreek;2005;Vlaams-Brabant;5;4;80;453820339
Geiten;Suikerstreek;2006;Vlaams-Brabant;5;4;80;453820339
Geiten;Suikerstreek;2007;Vlaams-Brabant;5;2;40;453820339
Geiten;Suikerstreek;2008;Vlaams-Brabant;6;3;50;453820339
Geiten;Suikerstreek;2009;Vlaams-Brabant;3;3;100;453820339
Geiten;Suikerstreek;2010;Vlaams-Brabant;4;2;50;453820339
Geiten;Suikerstreek;2011;Vlaams-Brabant;4;3;75;453820339
Geiten;Suikerstreek;2012;Vlaams-Brabant;5;2;40;453820339
Geiten;Suikerstreek;2013;Vlaams-Brabant;5;3;60;453820339
Geiten;Suikerstreek;2014;Vlaams-Brabant;5;4;80;453820339
Geiten;Suikerstreek;2015;Vlaams-Brabant;4;4;100;453820339
Geiten;Suikerstreek;2016;Vlaams-Brabant;4;4;100;453820339
Geiten;Suikerstreek;2017;Vlaams-Brabant;4;4;100;453820339
Geiten;Suikerstreek;2018;Vlaams-Brabant;4;2;50;453820339
Geiten;Suikerstreek;2019;Vlaams-Brabant;4;4;100;453820339
Geiten;Suikerstreek;2020;Vlaams-Brabant;4;3;75;453820339
Geiten;Suikerstreek;2021;Vlaams-Brabant;4;4;100;453820339
Geiten;Suikerstreek;2022;Vlaams-Brabant;4;4;100;453820339
Geiten;Ter Rijst & Holland;2003;Vlaams-Brabant;4;3;75;463711963
Geiten;Ter Rijst & Holland;2004;Vlaams-Brabant;6;5;83.33333333333334;463711963
Geiten;Ter Rijst & Holland;2005;Vlaams-Brabant;5;4;80;463711963
Geiten;Ter Rijst & Holland;2006;Vlaams-Brabant;5;4;80;463711963
Geiten;Ter Rijst & Holland;2007;Vlaams-Brabant;5;3;60;463711963
Geiten;Ter Rijst & Holland;2008;Vlaams-Brabant;5;3;60;463711963
Geiten;Ter Rijst & Holland;2009;Vlaams-Brabant;5;5;100;463711963
Geiten;Ter Rijst & Holland;2010;Vlaams-Brabant;3;1;33.33333333333333;463711963
Geiten;Ter Rijst & Holland;2011;Vlaams-Brabant;6;3;50;463711963
Geiten;Ter Rijst & Holland;2012;Vlaams-Brabant;11;4;36.36363636363637;463711963
Geiten;Ter Rijst & Holland;2013;Vlaams-Brabant;8;3;37.5;463711963
Geiten;Ter Rijst & Holland;2014;Vlaams-Brabant;6;3;50;463711963
Geiten;Ter Rijst & Holland;2015;Vlaams-Brabant;6;6;100;463711963
Geiten;Ter Rijst & Holland;2016;Vlaams-Brabant;6;6;100;463711963
Geiten;Ter Rijst & Holland;2017;Vlaams-Brabant;6;4;66.66666666666666;463711963
Geiten;Ter Rijst & Holland;2018;Vlaams-Brabant;6;5;83.33333333333334;463711963
Geiten;Ter Rijst & Holland;2019;Vlaams-Brabant;6;6;100;463711963
Geiten;Ter Rijst & Holland;2020;Vlaams-Brabant;6;6;100;463711963
Geiten;Ter Rijst & Holland;2021;Vlaams-Brabant;7;4;57.14285714285714;463711963
Geiten;Ter Rijst & Holland;2022;Vlaams-Brabant;7;6;85.71428571428571;463711963
Geiten;Tessenderlo;2002;Limburg;23;20;86.95652173913044;451162242
Geiten;Tessenderlo;2003;Limburg;24;20;83.33333333333334;451162242
Geiten;Tessenderlo;2004;Limburg;16;15;93.75;451162242
Geiten;Tessenderlo;2005;Limburg;18;18;100;451162242
Geiten;Tessenderlo;2006;Limburg;18;18;100;451162242
Geiten;Tessenderlo;2007;Limburg;18;17;94.44444444444444;451162242
Geiten;Tessenderlo;2008;Limburg;16;16;100;451162242
Geiten;Tessenderlo;2009;Limburg;22;20;90.9090909090909;451162242
Geiten;Tessenderlo;2010;Limburg;23;23;100;451162242
Geiten;Tessenderlo;2011;Limburg;23;18;78.26086956521739;451162242
Geiten;Tessenderlo;2012;Limburg;15;14;93.33333333333333;451162242
Geiten;Tessenderlo;2013;Limburg;15;14;93.33333333333333;451162242
Geiten;Tessenderlo;2014;Limburg;18;17;94.44444444444444;451162242
Geiten;Tessenderlo;2015;Limburg;17;17;100;451162242
Geiten;Tessenderlo;2016;Limburg;17;15;88.23529411764706;451162242
Geiten;Tessenderlo;2017;Limburg;17;15;88.23529411764706;451162242
Geiten;Tessenderlo;2018;Limburg;16;16;100;451162242
Geiten;Tessenderlo;2019;Limburg;16;13;81.25;451162242
Geiten;Tessenderlo;2020;Limburg;16;13;81.25;451162242
Geiten;Tessenderlo;2021;Limburg;21;20;95.23809523809523;451162242
Geiten;Tessenderlo;2022;Limburg;21;19;90.47619047619048;451162242
Geiten;Tulderheide;2002;Antwerpen;7;4;57.14285714285714;453902986
Geiten;Tulderheide;2003;Antwerpen;8;7;87.5;453902986
Geiten;Tulderheide;2005;Antwerpen;8;8;100;453902986
Geiten;Tulderheide;2006;Antwerpen;8;8;100;453902986
Geiten;Tulderheide;2007;Antwerpen;8;6;75;453902986
Geiten;Tulderheide;2008;Antwerpen;8;6;75;453902986
Geiten;Tulderheide;2009;Antwerpen;10;6;60;453902986
Geiten;Tulderheide;2010;Antwerpen;10;8;80;453902986
Geiten;Tulderheide;2011;Antwerpen;10;8;80;453902986
Geiten;Tulderheide;2012;Antwerpen;10;9;90;453902986
Geiten;Tulderheide;2013;Antwerpen;10;9;90;453902986
Geiten;Tulderheide;2014;Antwerpen;11;9;81.81818181818183;453902986
Geiten;Tulderheide;2015;Antwerpen;10;10;100;453902986
Geiten;Tulderheide;2016;Antwerpen;10;5;50;453902986
Geiten;Tulderheide;2017;Antwerpen;10;8;80;453902986
Geiten;Tulderheide;2018;Antwerpen;8;7;87.5;453902986
Geiten;Tulderheide;2019;Antwerpen;8;8;100;453902986
Geiten;Tulderheide;2020;Antwerpen;8;7;87.5;453902986
Geiten;Tulderheide;2021;Antwerpen;9;9;100;453902986
Geiten;Tulderheide;2022;Antwerpen;9;9;100;453902986
Geiten;Tusschenbeeck;2022;Oost-Vlaanderen;2;0;0;451091471
Geiten;Tussen Dender en Schelde;2016;Oost-Vlaanderen;1;0;0;454090157
Geiten;Tussen Dender en Schelde;2017;Oost-Vlaanderen;1;1;100;454090157
Geiten;Tussen Dender en Schelde;2018;Oost-Vlaanderen;1;1;100;454090157
Geiten;Tussen Dender en Schelde;2019;Oost-Vlaanderen;1;1;100;454090157
Geiten;Tussen Dender en Schelde;2020;Oost-Vlaanderen;2;0;0;454090157
Geiten;Tussen Dender en Schelde;2021;Oost-Vlaanderen;2;2;100;454090157
Geiten;Tussen Dender en Schelde;2022;Oost-Vlaanderen;2;2;100;454090157
Geiten;Tussen Leie en Schipdonk;2017;Oost-Vlaanderen;6;5;83.33333333333334;452808074
Geiten;Tussen Leie en Schipdonk;2018;Oost-Vlaanderen;4;4;100;452808074
Geiten;Tussen Leie en Schipdonk;2019;Oost-Vlaanderen;6;5;83.33333333333334;452808074
Geiten;Tussen Leie en Schipdonk;2020;Oost-Vlaanderen;6;5;83.33333333333334;452808074
Geiten;Tussen Leie en Schipdonk;2021;Oost-Vlaanderen;9;8;88.88888888888889;452808074
Geiten;Tussen Leie en Schipdonk;2022;Oost-Vlaanderen;9;9;100;452808074
Geiten;Tussen Schelde en Leie;2014;Oost-Vlaanderen;2;2;100;457799319
Geiten;Tussen Schelde en Leie;2015;Oost-Vlaanderen;3;3;100;457799319
Geiten;Tussen Schelde en Leie;2016;Oost-Vlaanderen;3;3;100;457799319
Geiten;Tussen Schelde en Leie;2017;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Geiten;Tussen Schelde en Leie;2018;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Geiten;Tussen Schelde en Leie;2019;Oost-Vlaanderen;3;3;100;457799319
Geiten;Tussen Schelde en Leie;2020;Oost-Vlaanderen;3;3;100;457799319
Geiten;Tussen Schelde en Leie;2021;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Geiten;Tussen Schelde en Leie;2022;Oost-Vlaanderen;3;3;100;457799319
Geiten;Tussen Vaart en Molenbeek;2014;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2015;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2016;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2017;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2018;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2019;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Vaart en Molenbeek;2020;Vlaams-Brabant;5;4;80;457100424
Geiten;Tussen Vaart en Molenbeek;2021;Vlaams-Brabant;5;4;80;457100424
Geiten;Tussen Vaart en Molenbeek;2022;Vlaams-Brabant;5;5;100;457100424
Geiten;Tussen Voer & Yse;2002;Vlaams-Brabant;28;1;3.571428571428571;454066304
Geiten;Tussen Voer & Yse;2003;Vlaams-Brabant;20;14;70;454066304
Geiten;Tussen Voer & Yse;2004;Vlaams-Brabant;13;8;61.53846153846154;454066304
Geiten;Tussen Voer & Yse;2005;Vlaams-Brabant;23;14;60.86956521739131;454066304
Geiten;Tussen Voer & Yse;2006;Vlaams-Brabant;23;10;43.47826086956522;454066304
Geiten;Tussen Voer & Yse;2007;Vlaams-Brabant;24;17;70.83333333333334;454066304
Geiten;Tussen Voer & Yse;2008;Vlaams-Brabant;26;19;73.07692307692307;454066304
Geiten;Tussen Voer & Yse;2009;Vlaams-Brabant;22;15;68.18181818181817;454066304
Geiten;Tussen Voer & Yse;2010;Vlaams-Brabant;30;22;73.33333333333333;454066304
Geiten;Tussen Voer & Yse;2011;Vlaams-Brabant;23;15;65.21739130434783;454066304
Geiten;Tussen Voer & Yse;2012;Vlaams-Brabant;26;18;69.23076923076923;454066304
Geiten;Tussen Voer & Yse;2013;Vlaams-Brabant;30;16;53.333333333333336;454066304
Geiten;Tussen Voer & Yse;2014;Vlaams-Brabant;28;18;64.28571428571429;454066304
Geiten;Tussen Voer & Yse;2015;Vlaams-Brabant;18;15;83.33333333333334;454066304
Geiten;Tussen Voer & Yse;2016;Vlaams-Brabant;18;11;61.111111111111114;454066304
Geiten;Tussen Voer & Yse;2017;Vlaams-Brabant;18;3;16.666666666666664;454066304
Geiten;Tussen Voer & Yse;2018;Vlaams-Brabant;16;9;56.25;454066304
Geiten;Tussen Voer & Yse;2019;Vlaams-Brabant;16;8;50;454066304
Geiten;Tussen Voer & Yse;2020;Vlaams-Brabant;16;5;31.25;454066304
Geiten;Tussen Voer & Yse;2021;Vlaams-Brabant;12;5;41.66666666666667;454066304
Geiten;Tussen Voer & Yse;2022;Vlaams-Brabant;12;6;50;454066304
Geiten;Vallei van de Kleine Gete;2014;Vlaams-Brabant;8;7;87.5;456415880
Geiten;Vallei van de Kleine Gete;2015;Vlaams-Brabant;9;8;88.88888888888889;456415880
Geiten;Vallei van de Kleine Gete;2016;Vlaams-Brabant;9;9;100;456415880
Geiten;Vallei van de Kleine Gete;2017;Vlaams-Brabant;9;0;0;456415880
Geiten;Vallei van de Kleine Gete;2018;Vlaams-Brabant;16;0;0;456415880
Geiten;Vallei van de Kleine Gete;2019;Vlaams-Brabant;16;0;0;456415880
Geiten;Vallei van de Kleine Gete;2020;Vlaams-Brabant;16;0;0;456415880
Geiten;Vallei van de Kleine Gete;2021;Vlaams-Brabant;15;8;53.333333333333336;456415880
Geiten;Vallei van de Kleine Gete;2022;Vlaams-Brabant;15;0;0;456415880
Geiten;Vandebroek;2003;Limburg;1;0;0;NA
Geiten;Velpedal;2002;Vlaams-Brabant;10;5;50;451891227
Geiten;Velpedal;2003;Vlaams-Brabant;14;9;64.28571428571429;451891227
Geiten;Velpedal;2004;Vlaams-Brabant;11;8;72.72727272727273;451891227
Geiten;Velpedal;2005;Vlaams-Brabant;13;11;84.61538461538461;451891227
Geiten;Velpedal;2006;Vlaams-Brabant;15;9;60;451891227
Geiten;Velpedal;2007;Vlaams-Brabant;13;11;84.61538461538461;451891227
Geiten;Velpedal;2008;Vlaams-Brabant;10;6;60;451891227
Geiten;Velpedal;2009;Vlaams-Brabant;13;11;84.61538461538461;451891227
Geiten;Velpedal;2010;Limburg;1;0;0;451891227
Geiten;Velpedal;2010;Vlaams-Brabant;15;12;80;451891227
Geiten;Velpedal;2011;Vlaams-Brabant;14;14;100;451891227
Geiten;Velpedal;2012;Vlaams-Brabant;15;13;86.66666666666667;451891227
Geiten;Velpedal;2013;Vlaams-Brabant;17;15;88.23529411764706;451891227
Geiten;Velpedal;2014;Vlaams-Brabant;21;19;90.47619047619048;451891227
Geiten;Velpedal;2015;Vlaams-Brabant;20;19;95;451891227
Geiten;Velpedal;2016;Vlaams-Brabant;20;19;95;451891227
Geiten;Velpedal;2017;Vlaams-Brabant;20;20;100;451891227
Geiten;Velpedal;2018;Vlaams-Brabant;24;24;100;451891227
Geiten;Velpedal;2019;Vlaams-Brabant;24;24;100;451891227
Geiten;Velpedal;2020;Vlaams-Brabant;24;17;70.83333333333334;451891227
Geiten;Velpedal;2021;Vlaams-Brabant;26;24;92.3076923076923;451891227
Geiten;Velpedal;2022;Vlaams-Brabant;26;25;96.15384615384616;451891227
Geiten;Vlaamse Ardennen;2019;Oost-Vlaanderen;4;4;100;451356737
Geiten;Vlaamse Ardennen;2020;Oost-Vlaanderen;6;2;33.33333333333333;451356737
Geiten;Vlaamse Ardennen;2021;Oost-Vlaanderen;7;7;100;451356737
Geiten;Vlaamse Ardennen;2022;Oost-Vlaanderen;10;9;90;451356737
Geiten;Voeren;2003;Limburg;10;7;70;464623268
Geiten;Voeren;2004;Limburg;15;7;46.666666666666664;464623268
Geiten;Voeren;2005;Limburg;15;13;86.66666666666667;464623268
Geiten;Voeren;2006;Limburg;12;8;66.66666666666666;464623268
Geiten;Voeren;2007;Limburg;15;10;66.66666666666666;464623268
Geiten;Voeren;2008;Limburg;21;11;52.38095238095239;464623268
Geiten;Voeren;2009;Limburg;18;10;55.55555555555556;464623268
Geiten;Voeren;2010;Limburg;21;16;76.19047619047619;464623268
Geiten;Voeren;2011;Limburg;22;14;63.63636363636363;464623268
Geiten;Voeren;2012;Limburg;29;12;41.37931034482759;464623268
Geiten;Voeren;2013;Limburg;23;18;78.26086956521739;464623268
Geiten;Voeren;2014;Limburg;45;22;48.888888888888886;464623268
Geiten;Voeren;2015;Limburg;25;22;88;464623268
Geiten;Voeren;2016;Limburg;25;22;88;464623268
Geiten;Voeren;2017;Limburg;25;21;84;464623268
Geiten;Voeren;2018;Limburg;25;21;84;464623268
Geiten;Voeren;2019;Limburg;25;16;64;464623268
Geiten;Voeren;2020;Limburg;25;13;52;464623268
Geiten;Voeren;2021;Limburg;23;21;91.30434782608695;464623268
Geiten;Voeren;2022;Limburg;23;16;69.56521739130434;464623268
Geiten;Vogelsanck;2002;Limburg;40;0;0;458500984
Geiten;Vogelsanck;2003;Limburg;36;32;88.88888888888889;458500984
Geiten;Vogelsanck;2004;Limburg;36;26;72.22222222222221;458500984
Geiten;Vogelsanck;2005;Limburg;38;31;81.57894736842105;458500984
Geiten;Vogelsanck;2006;Limburg;30;28;93.33333333333333;458500984
Geiten;Vogelsanck;2007;Limburg;32;13;40.625;458500984
Geiten;Vogelsanck;2008;Limburg;31;19;61.29032258064516;458500984
Geiten;Vogelsanck;2009;Limburg;44;26;59.09090909090909;458500984
Geiten;Vogelsanck;2010;Limburg;31;19;61.29032258064516;458500984
Geiten;Vogelsanck;2011;Limburg;36;24;66.66666666666666;458500984
Geiten;Vogelsanck;2012;Limburg;35;18;51.42857142857142;458500984
Geiten;Vogelsanck;2013;Limburg;31;19;61.29032258064516;458500984
Geiten;Vogelsanck;2014;Limburg;35;11;31.428571428571427;458500984
Geiten;Vogelsanck;2015;Limburg;15;7;46.666666666666664;458500984
Geiten;Vogelsanck;2016;Limburg;15;8;53.333333333333336;458500984
Geiten;Vogelsanck;2017;Limburg;15;11;73.33333333333333;458500984
Geiten;Vogelsanck;2018;Limburg;18;12;66.66666666666666;458500984
Geiten;Vogelsanck;2019;Limburg;18;10;55.55555555555556;458500984
Geiten;Vogelsanck;2020;Limburg;18;7;38.88888888888889;458500984
Geiten;Vogelsanck;2021;Limburg;12;12;100;458500984
Geiten;Vogelsanck;2022;Limburg;12;12;100;458500984
Geiten;Waas en Durme;2015;Oost-Vlaanderen;1;0;0;454112131
Geiten;Waas en Durme;2016;Oost-Vlaanderen;1;1;100;454112131
Geiten;Waas en Durme;2017;Oost-Vlaanderen;1;1;100;454112131
Geiten;Waas en Durme;2018;Oost-Vlaanderen;3;3;100;454112131
Geiten;Waas en Durme;2019;Oost-Vlaanderen;4;3;75;454112131
Geiten;Waas en Durme;2020;Oost-Vlaanderen;3;0;0;454112131
Geiten;Waas en Durme;2021;Oost-Vlaanderen;3;3;100;454112131
Geiten;Waas en Durme;2022;Oost-Vlaanderen;3;2;66.66666666666666;454112131
Geiten;Waasland;2010;Oost-Vlaanderen;1;0;0;469134659
Geiten;Waasland;2011;Oost-Vlaanderen;1;0;0;469134659
Geiten;Waasland;2013;Oost-Vlaanderen;3;1;33.33333333333333;469134659
Geiten;Waasland;2014;Oost-Vlaanderen;1;1;100;469134659
Geiten;Waasland;2015;Oost-Vlaanderen;2;0;0;469134659
Geiten;Waasland;2016;Oost-Vlaanderen;2;2;100;469134659
Geiten;Waasland;2017;Oost-Vlaanderen;2;0;0;469134659
Geiten;Waasland;2018;Oost-Vlaanderen;2;2;100;469134659
Geiten;Waasland;2019;Oost-Vlaanderen;5;5;100;469134659
Geiten;Waasland;2020;Oost-Vlaanderen;6;6;100;469134659
Geiten;Waasland;2021;Oost-Vlaanderen;5;5;100;469134659
Geiten;Waasland;2022;Oost-Vlaanderen;5;5;100;469134659
Geiten;Walenbos;2002;Vlaams-Brabant;29;13;44.827586206896555;865893363
Geiten;Walenbos;2003;Vlaams-Brabant;26;11;42.30769230769231;865893363
Geiten;Walenbos;2004;Vlaams-Brabant;27;7;25.925925925925924;865893363
Geiten;Walenbos;2005;Vlaams-Brabant;25;6;24;865893363
Geiten;Walenbos;2006;Vlaams-Brabant;25;12;48;865893363
Geiten;Walenbos;2007;Vlaams-Brabant;25;17;68;865893363
Geiten;Walenbos;2008;Vlaams-Brabant;19;18;94.73684210526315;865893363
Geiten;Walenbos;2009;Vlaams-Brabant;19;12;63.1578947368421;865893363
Geiten;Walenbos;2010;Vlaams-Brabant;19;13;68.42105263157895;865893363
Geiten;Walenbos;2011;Vlaams-Brabant;15;15;100;865893363
Geiten;Walenbos;2012;Vlaams-Brabant;17;14;82.35294117647058;865893363
Geiten;Walenbos;2013;Vlaams-Brabant;17;12;70.58823529411765;865893363
Geiten;Walenbos;2014;Vlaams-Brabant;20;17;85;865893363
Geiten;Walenbos;2015;Vlaams-Brabant;19;13;68.42105263157895;865893363
Geiten;Walenbos;2016;Vlaams-Brabant;19;18;94.73684210526315;865893363
Geiten;Walenbos;2017;Vlaams-Brabant;19;15;78.94736842105263;865893363
Geiten;Walenbos;2018;Vlaams-Brabant;26;21;80.76923076923077;865893363
Geiten;Walenbos;2019;Vlaams-Brabant;26;21;80.76923076923077;865893363
Geiten;Walenbos;2020;Vlaams-Brabant;26;13;50;865893363
Geiten;Walenbos;2021;Vlaams-Brabant;31;19;61.29032258064516;865893363
Geiten;Walenbos;2022;Vlaams-Brabant;31;18;58.06451612903226;865893363
Geiten;Walshoutem;2012;Vlaams-Brabant;2;2;100;464274959
Geiten;Walshoutem;2013;Vlaams-Brabant;2;0;0;464274959
Geiten;Walshoutem;2014;Vlaams-Brabant;2;1;50;464274959
Geiten;Walshoutem;2015;Vlaams-Brabant;2;2;100;464274959
Geiten;Walshoutem;2016;Vlaams-Brabant;2;2;100;464274959
Geiten;Walshoutem;2017;Vlaams-Brabant;2;0;0;464274959
Geiten;Walshoutem;2018;Vlaams-Brabant;2;1;50;464274959
Geiten;Walshoutem;2019;Vlaams-Brabant;2;1;50;464274959
Geiten;Walshoutem;2020;Vlaams-Brabant;2;1;50;464274959
Geiten;Walshoutem;2021;Vlaams-Brabant;2;1;50;464274959
Geiten;Walshoutem;2022;Vlaams-Brabant;2;1;50;464274959
Geiten;Warmbeekvallei;2002;Limburg;15;0;0;445465768
Geiten;Warmbeekvallei;2003;Limburg;32;5;15.625;445465768
Geiten;Warmbeekvallei;2004;Limburg;28;7;25;445465768
Geiten;Warmbeekvallei;2005;Limburg;30;3;10;445465768
Geiten;Warmbeekvallei;2006;Limburg;31;8;25.806451612903224;445465768
Geiten;Warmbeekvallei;2007;Limburg;22;15;68.18181818181817;445465768
Geiten;Warmbeekvallei;2008;Limburg;25;21;84;445465768
Geiten;Warmbeekvallei;2009;Limburg;44;31;70.45454545454545;445465768
Geiten;Warmbeekvallei;2010;Limburg;49;29;59.183673469387756;445465768
Geiten;Warmbeekvallei;2011;Limburg;52;33;63.46153846153846;445465768
Geiten;Warmbeekvallei;2012;Limburg;53;33;62.264150943396224;445465768
Geiten;Warmbeekvallei;2013;Limburg;53;30;56.60377358490566;445465768
Geiten;Warmbeekvallei;2014;Limburg;40;34;85;445465768
Geiten;Warmbeekvallei;2015;Limburg;33;30;90.9090909090909;445465768
Geiten;Warmbeekvallei;2016;Limburg;33;29;87.87878787878788;445465768
Geiten;Warmbeekvallei;2017;Limburg;33;30;90.9090909090909;445465768
Geiten;Warmbeekvallei;2018;Limburg;34;33;97.05882352941177;445465768
Geiten;Warmbeekvallei;2019;Limburg;34;29;85.29411764705883;445465768
Geiten;Warmbeekvallei;2020;Limburg;34;26;76.47058823529412;445465768
Geiten;Warmbeekvallei;2021;Limburg;39;34;87.17948717948718;445465768
Geiten;Warmbeekvallei;2022;Limburg;39;34;87.17948717948718;445465768
Geiten;Westerlo-West;2006;Antwerpen;3;2;66.66666666666666;452987030
Geiten;Westerlo-West;2007;Antwerpen;2;2;100;452987030
Geiten;Westerlo-West;2008;Antwerpen;3;1;33.33333333333333;452987030
Geiten;Westerlo-West;2009;Antwerpen;2;2;100;452987030
Geiten;Westerlo-West;2010;Antwerpen;6;2;33.33333333333333;452987030
Geiten;Westerlo-West;2011;Antwerpen;5;4;80;452987030
Geiten;Westerlo-West;2012;Antwerpen;5;3;60;452987030
Geiten;Westerlo-West;2013;Antwerpen;4;2;50;452987030
Geiten;Westerlo-West;2014;Antwerpen;4;4;100;452987030
Geiten;Westerlo-West;2015;Antwerpen;4;4;100;452987030
Geiten;Westerlo-West;2016;Antwerpen;4;4;100;452987030
Geiten;Westerlo-West;2017;Antwerpen;4;4;100;452987030
Geiten;Westerlo-West;2018;Antwerpen;7;7;100;452987030
Geiten;Westerlo-West;2019;Antwerpen;7;6;85.71428571428571;452987030
Geiten;Westerlo-West;2020;Antwerpen;7;5;71.42857142857143;452987030
Geiten;Westerlo-West;2021;Antwerpen;7;5;71.42857142857143;452987030
Geiten;Westerlo-West;2022;Antwerpen;7;7;100;452987030
Geiten;Westhoek;2018;West-Vlaanderen;1;1;100;450506996
Geiten;Westhoek;2019;West-Vlaanderen;1;1;100;450506996
Geiten;Westhoek;2020;West-Vlaanderen;1;1;100;450506996
Geiten;Westhoek;2021;West-Vlaanderen;1;1;100;450506996
Geiten;Westhoek;2022;West-Vlaanderen;1;1;100;450506996
Geiten;Westland;2018;West-Vlaanderen;1;0;0;456763694
Geiten;Westland;2019;West-Vlaanderen;2;2;100;456763694
Geiten;Westland;2020;West-Vlaanderen;3;1;33.33333333333333;456763694
Geiten;Westland;2021;West-Vlaanderen;3;2;66.66666666666666;456763694
Geiten;Westland;2022;West-Vlaanderen;5;4;80;456763694
Geiten;Willekesberg;2002;Limburg;18;0;0;448439215
Geiten;Willekesberg;2003;Limburg;17;11;64.70588235294117;448439215
Geiten;Willekesberg;2004;Limburg;32;15;46.875;448439215
Geiten;Willekesberg;2005;Limburg;28;19;67.85714285714286;448439215
Geiten;Willekesberg;2006;Limburg;28;18;64.28571428571429;448439215
Geiten;Willekesberg;2007;Limburg;25;15;60;448439215
Geiten;Willekesberg;2008;Limburg;26;12;46.15384615384615;448439215
Geiten;Willekesberg;2009;Limburg;35;13;37.142857142857146;448439215
Geiten;Willekesberg;2010;Limburg;51;26;50.98039215686274;448439215
Geiten;Willekesberg;2011;Limburg;39;27;69.23076923076923;448439215
Geiten;Willekesberg;2012;Limburg;39;22;56.41025641025641;448439215
Geiten;Willekesberg;2013;Limburg;38;17;44.73684210526316;448439215
