"afschotjaar","gemeente_afschot_locatie","UTM5","aantal","wildsoort","dataSource"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2017,"Hoeilaart","FS02A",1,"Wild zwijn","waarnemingen.be"
2013,"Hoeilaart","FS02C",1,"Wild zwijn","waarnemingen.be"
2013,"Hoeilaart","FS02C",1,"Wild zwijn","waarnemingen.be"
2016,"Hoeilaart","FS02C",1,"Wild zwijn","waarnemingen.be"
2017,"Hoeilaart","FS02C",1,"Wild zwijn","waarnemingen.be"
2018,"Hoeilaart","FS02C",1,"Wild zwijn","waarnemingen.be"
2020,"Leopoldsburg","FS56B",11,"Wild zwijn","waarnemingen.be"
2017,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56B",2,"Wild zwijn","waarnemingen.be"
2016,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2020,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2022,"Leopoldsburg","FS56B",1,"Wild zwijn","waarnemingen.be"
2017,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2019,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2019,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2019,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2020,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2020,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2016,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Leopoldsburg","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Leopoldsburg","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Lennik","ES82A",1,"Wild zwijn","waarnemingen.be"
2019,"Boutersem","FS22B",1,"Wild zwijn","waarnemingen.be"
2020,"Boutersem","FS22B",1,"Wild zwijn","waarnemingen.be"
2019,"Boutersem","FS23D",1,"Wild zwijn","waarnemingen.be"
2017,"Boutersem","FS33C",1,"Wild zwijn","waarnemingen.be"
2013,"Wichelen","ES64A",1,"Wild zwijn","waarnemingen.be"
2018,"Lubbeek","FS23B",1,"Wild zwijn","waarnemingen.be"
2014,"Hulshout","FS25B",1,"Wild zwijn","waarnemingen.be"
2021,"Essen","ES99B",1,"Wild zwijn","waarnemingen.be"
2014,"Essen","FT00C",1,"Wild zwijn","waarnemingen.be"
2015,"Essen","FT00C",1,"Wild zwijn","waarnemingen.be"
2011,"Geraardsbergen","ES62B",1,"Wild zwijn","waarnemingen.be"
2016,"Geraardsbergen","ES62C",3,"Wild zwijn","waarnemingen.be"
2018,"Hemiksem","ES96A",1,"Wild zwijn","waarnemingen.be"
2014,"Hemiksem","ES96A",1,"Wild zwijn","waarnemingen.be"
2018,"Hemiksem","ES96A",1,"Wild zwijn","waarnemingen.be"
2018,"Hemiksem","ES96A",1,"Wild zwijn","waarnemingen.be"
2011,"Knesselare","ES36A",5,"Wild zwijn","waarnemingen.be"
2014,"Bornem","ES86D",1,"Wild zwijn","waarnemingen.be"
2016,"Bornem","ES96C",1,"Wild zwijn","waarnemingen.be"
2009,"Maldegem","ES36A",5,"Wild zwijn","waarnemingen.be"
2009,"Maldegem","ES36A",5,"Wild zwijn","waarnemingen.be"
2009,"Maldegem","ES36A",5,"Wild zwijn","waarnemingen.be"
2009,"Maldegem","ES36A",2,"Wild zwijn","waarnemingen.be"
2010,"Maldegem","ES36A",2,"Wild zwijn","waarnemingen.be"
2016,"Maldegem","ES36A",1,"Wild zwijn","waarnemingen.be"
2016,"Maldegem","ES36A",1,"Wild zwijn","waarnemingen.be"
2019,"Dessel","FS58C",1,"Wild zwijn","waarnemingen.be"
2019,"Dessel","FS58C",1,"Wild zwijn","waarnemingen.be"
2021,"Dessel","FS58C",1,"Wild zwijn","waarnemingen.be"
2008,"Herselt","FS35A",1,"Wild zwijn","waarnemingen.be"
2017,"Herselt","FS36D",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS02B",7,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02B",14,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",4,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",4,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",4,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",5,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",2,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",3,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",12,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02B",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS02D",1,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",6,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",8,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",4,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",6,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",7,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",4,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",8,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",6,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",6,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",4,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",7,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",10,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",4,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12A",2,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12A",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",4,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",9,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",10,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",3,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2018,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",6,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",3,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",5,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2020,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",2,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2021,"Overijse","FS12C",3,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2022,"Overijse","FS12C",1,"Wild zwijn","waarnemingen.be"
2019,"Ieper","DS83D",1,"Wild zwijn","waarnemingen.be"
2020,"Ieper","DS93D",1,"Wild zwijn","waarnemingen.be"
2016,"Moerbeke","ES67C",1,"Wild zwijn","waarnemingen.be"
2016,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2016,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2022,"Zutendaal","FS74D",1,"Wild zwijn","waarnemingen.be"
2014,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2014,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2014,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2017,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Arendonk","FS48A",4,"Wild zwijn","waarnemingen.be"
2021,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Arendonk","FS48A",1,"Wild zwijn","waarnemingen.be"
2016,"Arendonk","FS49C",1,"Wild zwijn","waarnemingen.be"
2018,"Arendonk","FS49C",4,"Wild zwijn","waarnemingen.be"
2016,"Arendonk","FS49D",7,"Wild zwijn","waarnemingen.be"
2016,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2016,"Arendonk","FS49D",2,"Wild zwijn","waarnemingen.be"
2017,"Arendonk","FS49D",3,"Wild zwijn","waarnemingen.be"
2017,"Arendonk","FS49D",5,"Wild zwijn","waarnemingen.be"
2017,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2017,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2018,"Arendonk","FS49D",4,"Wild zwijn","waarnemingen.be"
2018,"Arendonk","FS49D",6,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",2,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",3,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2019,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2020,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2021,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2021,"Arendonk","FS49D",1,"Wild zwijn","waarnemingen.be"
2019,"Peer","FS66B",1,"Wild zwijn","waarnemingen.be"
2021,"Peer","FS66B",1,"Wild zwijn","waarnemingen.be"
2016,"Peer","FS66D",3,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS66D",1,"Wild zwijn","waarnemingen.be"
2022,"Peer","FS66D",2,"Wild zwijn","waarnemingen.be"
2019,"Peer","FS75A",1,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS76A",1,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Peer","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Peer","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Peer","FS76B",1,"Wild zwijn","waarnemingen.be"
2016,"Peer","FS76C",1,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS77C",10,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS77C",2,"Wild zwijn","waarnemingen.be"
2018,"Peer","FS77C",1,"Wild zwijn","waarnemingen.be"
2022,"Peer","FS77C",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS45B",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS55B",2,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS55B",3,"Wild zwijn","waarnemingen.be"
2008,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2010,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS56D",6,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS56D",11,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS56D",3,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS56D",5,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS56D",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS56D",2,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS56D",2,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",2,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",8,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
