TAG,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
FS39B,20420971.313960526,2042.0971313960526,20.420971313960525,4631944.129438825,1539506.9871572582,1774390.1697253396,12473589.581813358,0,1540.4458257444203,463.1944129438825,153.95069871572582,177.43901697253398,1247.3589581813358,0,0.15404458257444203,4.631944129438825,1.5395069871572584,1.7743901697253397,12.473589581813357,0,0.0015404458257444202,0.07538852895331158,0,0.6108225407126425,0.08689058627256879,0.22682290955828618,7.543450319090918e-5,2,769753.4935786291,12060.9902825082,76.97534935786291,0.7697534935786291
FS39C,25011980.156083893,2501.1980156083896,25.01198015608389,983450.1396165561,4394255.843408775,6032022.068526205,13600510.879427407,0,1741.2251049507177,98.34501396165561,439.4255843408775,603.2022068526205,1360.0510879427409,0,0.17412251049507177,0.983450139616556,4.394255843408775,6.032022068526205,13.600510879427405,0,0.0017412251049507175,0.17568604388724976,0,0.5437598620563127,0.24116531481650727,0.039319163595983524,6.961564394681417e-5,9,488250.64926764165,34559.9223493333,48.82506492676417,0.4882506492676416
FS39D,25011135.358020246,2501.1135358020247,25.011135358020244,5154776.872731333,5049727.0708996765,1524929.9222672356,13280010.257279342,0,1691.2348426589742,515.4776872731333,504.9727070899676,152.49299222672354,1328.0010257279343,0,0.16912348426589743,5.154776872731333,5.049727070899676,1.5249299222672354,13.280010257279342,0,0.001691234842658974,0.2018991540614087,0,0.5309639113612202,0.060970039961750114,0.20609927534050812,6.761927511286092e-5,9,561080.7856555196,38099.2051082216,56.10807856555196,0.5610807856555196
FS41B,2659345.3471473753,265.93453471473754,2.6593453471473754,322916.16186132765,0,0,2336234.426261476,0,194.75902457191842,32.291616186132764,0,0,233.62344262614758,0,0.019475902457191843,0.32291616186132766,0,0,2.3362344262614756,0,1.9475902457191842e-4,0,0,0.8784998265710416,0,0.12142693772650218,7.323570245618245e-5,NA,NA,NA,NA,NA
FS42A,23706918.857573524,2370.6918857573523,23.706918857573523,4034072.592046027,0,251895.76619296326,19419334.57906381,0,1615.9202707232907,403.4072592046027,0,25.18957661929633,1941.933457906381,0,0.1615920270723291,4.0340725920460265,0,0.2518957661929632,19.419334579063808,0,0.0016159202707232906,0,0,0.8191420696941398,0.010625411412858126,0.17016435650208012,6.816239092188318e-5,NA,NA,NA,NA,NA
FS42B,25004251.505086686,2500.4251505086686,25.004251505086685,2340573.3571650777,0,0,22661931.923871607,0,1746.2240500021726,234.0573357165078,0,0,2266.1931923871607,0,0.17462240500021728,2.3405733571650775,0,0,22.661931923871606,0,0.0017462240500021725,0,0,0.9063231474560006,0,0.09360701545850825,6.98370854911187e-5,NA,NA,NA,NA,NA
FS42C,5829432.003267854,582.9432003267855,5.829432003267854,395738.1264935498,0,0,5433283.81000219,0,410.0667721146019,39.573812649354984,0,0,543.328381000219,0,0.041006677211460195,0.3957381264935498,0,0,5.43328381000219,0,4.100667721146019e-4,0,0,0.9320434318397415,0,0.0678862239531583,7.034420710023331e-5,NA,NA,NA,NA,NA
FS42D,24832749.05137599,2483.274905137599,24.832749051375988,5369113.013001651,121496.66709948787,0,19340447.410904497,0,1691.9603703543544,536.9113013001652,12.149666709948788,0,1934.0447410904496,0,0.16919603703543545,5.369113013001651,0.12149666709948787,0,19.340447410904495,0,0.0016919603703543543,0.004892598352607912,0,0.7788282872303596,0,0.216210980181598,6.81342354345824e-5,1,121496.66709948787,1545.5289625802,12.149666709948788,0.12149666709948787
FS43A,25005592.468647815,2500.5592468647815,25.005592468647816,5406338.924729109,1677621.2992114685,1443561.7020712895,16476348.751828311,0,1721.790807637386,540.6338924729109,167.76212992114685,144.35617020712897,1647.6348751828311,0,0.1721790807637386,5.406338924729109,1.6776212992114685,1.4435617020712894,16.47634875182831,0,0.001721790807637386,0.06708984405448028,0,0.6589065535034401,0.057729554054007606,0.21620519215881864,6.88562292533632e-5,5,335524.2598422937,13624.210471001,33.55242598422937,0.33552425984229367
FS43B,25004695.070516404,2500.4695070516404,25.0046950705164,5275048.420048779,608036.7601681051,6795201.421870258,12324694.03363963,0,1714.4347896315157,527.5048420048779,60.80367601681053,679.5201421870258,1232.469403363963,0,0.17144347896315157,5.275048420048779,0.6080367601681052,6.795201421870257,12.324694033639629,0,0.0017144347896315157,0.024316903623634062,0,0.49289519423781947,0.27175702013989494,0.21096231748367555,6.856451497595122e-5,3,202678.92005603504,6796.05494363752,20.267892005603507,0.20267892005603502
FS43C,25005354.08745909,2500.535408745909,25.00535408745909,4460114.983932425,504860.65253089176,3859386.2718801238,16166615.243071893,12636.21537050218,1740.7206732565537,446.01149839324256,50.48606525308918,385.9386271880124,1616.6615243071894,1.263621537050218,0.1740720673256554,4.460114983932425,0.5048606525308917,3.8593862718801235,16.16661524307189,0.012636215370502179,0.0017407206732565537,0.020190102118333688,5.053403893544386e-4,0.6465261474213604,0.15434239636765304,0.1783663997851285,6.961391817001205e-5,2,252430.32626544588,4703.85918172998,25.24303262654459,0.25243032626544587
FS43D,25004457.82102794,2500.445782102794,25.004457821027938,4289172.143767549,852631.9780956586,2621597.9782575504,17239374.39145357,0,1681.3294536098838,428.91721437675494,85.26319780956587,262.15979782575505,1723.9374391453573,0,0.16813294536098838,4.289172143767549,0.8526319780956586,2.62159797825755,17.239374391453573,0,0.0016813294536098837,0.0340991987988087,0,0.6894520375065208,0.10484522388055427,0.17153629862593917,6.724118817709137e-5,2,426315.9890478293,5840.27257725028,42.63159890478293,0.4263159890478293
FS44A,25006161.34529253,2500.616134529253,25.00616134529253,5836181.354385462,0,1632268.113237982,17536007.589022715,0,1704.2886463729665,583.6181354385461,0,163.2268113237982,1753.6007589022715,0,0.17042886463729665,5.836181354385461,0,1.6322681132379817,17.536007589022713,0,0.0017042886463729664,0,0,0.7012674735190377,0.06527463734633786,0.23338973438576716,6.815474885727724e-5,NA,NA,NA,NA,NA
FS44B,25005262.251213163,2500.5262251213167,25.00526225121316,6660532.744584075,1828912.6922394882,4703048.138360087,11735272.982475657,75789.48209648184,1706.211457372643,666.0532744584075,182.89126922394883,470.3048138360087,1173.5272982475658,7.578948209648185,0.1706211457372643,6.660532744584074,1.8289126922394883,4.703048138360087,11.735272982475657,0.07578948209648184,0.001706211457372643,0.07314111221332047,0.0030309413008777707,0.46931213376521597,0.1880823360743562,0.2663652425505328,6.823409569679134e-5,5,365782.53844789765,17331.5667503226,36.578253844789764,0.36578253844789765
FS44C,25005861.28530122,2500.586128530122,25.00586128530122,4377221.562387826,1192366.592889199,442689.7652334742,18991883.157187797,0,1700.2076029218733,437.7221562387826,119.23665928891991,44.268976523347426,1899.18831571878,0,0.17002076029218735,4.377221562387826,1.1923665928891989,0.4426897652334742,18.991883157187797,0,0.0017002076029218733,0.04768348425535289,0,0.759497261082204,0.01770344001282984,0.17504782228640192,6.799236321131151e-5,3,397455.5309630663,9675.35634371303,39.74555309630664,0.3974555309630663
FS44D,25004963.112527132,2500.4963112527134,25.004963112527133,4904159.0282898415,273763.8821445593,2706372.2846880117,17118951.73285688,0,1716.184547838755,490.41590282898414,27.37638821445593,270.6372284688012,1711.895173285688,0,0.1716184547838755,4.904159028289841,0.27376388214455927,2.706372284688012,17.11895173285688,0,0.0017161845478387548,0.010948381763755032,0,0.6846221550425134,0.10823340440491022,0.19612742503238997,6.863375643129707e-5,3,91254.62738151976,3515.33642785619,9.125462738151978,0.09125462738151977
FS45A,25006854.29975562,2500.6854299755623,25.00685429975562,3560654.4560341304,10348476.005578576,6736087.193050752,4359917.103959977,0,1719.5411321874708,356.065445603413,1034.8476005578575,673.6087193050752,435.9917103959977,0,0.1719541132187471,3.56065445603413,10.348476005578576,6.736087193050752,4.359917103959977,0,0.0017195411321874708,0.4138255808400382,0,0.1743488825782691,0.2693696341133391,0.14238713967589786,6.87627924558378e-5,12,862373.0004648813,65546.7779290949,86.23730004648813,0.8623730004648813
FS45B,25005953.55910624,2500.5953559106238,25.00595355910624,8065475.259995729,3402349.536805108,5432674.56243381,7838938.502396571,264809.4888816533,1706.2085933638737,806.5475259995729,340.23495368051084,543.267456243381,783.8938502396572,26.48094888816533,0.17062085933638738,8.06547525999573,3.4023495368051084,5.43267456243381,7.838938502396571,0.2648094888816533,0.0017062085933638735,0.13606157944599154,0.01058985766152555,0.3134828865401104,0.21725524481970543,0.32254219943788476,6.823209478218582e-5,9,378038.83742278983,34529.9981331018,37.803883742278984,0.3780388374227898
FS45C,25006492.300239265,2500.6492300239265,25.006492300239263,8033973.89920034,6852742.479685062,2715444.4710260825,7402626.927157542,0,1704.5231702402234,803.397389920034,685.2742479685063,271.5444471026083,740.2626927157543,0,0.17045231702402236,8.03397389920034,6.852742479685062,2.7154444710260823,7.402626927157542,0,0.0017045231702402233,0.2740385335699199,0,0.29602820092791315,0.10858957899505566,0.3212755232817467,6.816322536463517e-5,15,456849.4986456708,59561.4987273214,45.68494986456709,0.4568494986456708
FS45D,25005592.387253594,2500.5592387253596,25.005592387253593,4555864.036665119,2846465.5574797313,2892944.74069565,14708617.295024555,0,1700.7573885377496,455.58640366651196,284.64655574797314,289.294474069565,1470.8617295024555,0,0.17007573885377497,4.5558640366651195,2.846465557479731,2.89294474069565,14.708617295024556,0,0.0017007573885377495,0.11383315833504089,0,0.5882131111807677,0.11569190986934212,0.18219380553397468,6.801508087465656e-5,8,355808.1946849664,27701.407368389,35.58081946849664,0.3558081946849664
FS46A,25007671.58103947,2500.767158103947,25.007671581039467,5458258.770041704,3737755.498719967,6713062.155866075,9041774.62048491,55118.29559005381,1702.2403367571533,545.8258770041704,373.7755498719967,671.30621558660755,904.1774620484911,5.511829559005381,0.17022403367571534,5.458258770041704,3.7377554987199666,6.713062155866075,9.04177462048491,0.0551182955900538,0.0017022403367571532,0.14946435483237433,0.002204055479992942,0.3615600353349282,0.26844011183175653,0.21826337379526742,6.806872568047368e-5,5,747551.0997439934,31431.6064102438,74.75510997439935,0.7475510997439934
FS46B,25006768.952653587,2500.676895265359,25.006768952653587,5083773.710980428,3260714.7740739924,5123525.952751712,11537020.468309386,0,1734.046538068913,508.3773710980429,326.07147740739924,512.3525952751712,1153.7020468309386,0,0.1734046538068913,5.083773710980428,3.260714774073992,5.123525952751712,11.537020468309384,0,0.001734046538068913,0.13039328592380914,0,0.461355902881853,0.20488556368286956,0.20329590442514825,6.934308632003036e-5,6,543452.4623456654,28466.224790527,54.345246234566545,0.5434524623456655
FS46C,25007247.493734322,2500.7247493734326,25.007247493734322,8655457.786144758,5913467.600300187,3789932.0746980635,5995027.334481802,651677.8188093717,1684.879300141707,865.5457786144759,591.3467600300188,378.9932074698064,599.5027334481802,65.16778188093717,0.16848793001417073,8.655457786144758,5.913467600300187,3.7899320746980636,5.995027334481801,0.6516778188093716,0.001684879300141707,0.23647015137438987,0.026059558093014933,0.23973159524989238,0.15155334771040468,0.3461179719324736,6.73756398245693e-5,6,985577.9333833646,38539.6232376484,98.55779333833647,0.9855779333833645
FS46D,25006345.782533936,2500.6345782533936,25.006345782533934,6588369.529904778,2801286.487905875,5574865.166880422,9163036.08757075,877089.29490037,1699.2153717428446,658.8369529904778,280.1286487905875,557.4865166880422,916.3036087570749,87.708929490037,0.16992153717428446,6.588369529904777,2.8012864879058745,5.574865166880421,9.163036087570749,0.8770892949003699,0.0016992153717428444,0.11202302456612738,0.03507466874720201,0.3664284324969549,0.2229380180279788,0.26346790479505106,6.795136668587889e-5,7,400183.78398655355,26600.8691764897,40.01837839865536,0.4001837839865535
FS47A,25008613.25216713,2500.8613252167133,25.00861325216713,1082913.6674985094,7976877.9615555275,6656623.997746339,9275095.983371647,15396.76396966187,1704.8780254432932,108.29136674985094,797.6877961555529,665.662399774634,927.5095983371647,1.539676396966187,0.17048780254432933,1.0829136674985094,7.976877961555528,6.656623997746339,9.275095983371646,0.015396763969661869,0.001704878025443293,0.3189652253454832,6.156584459287304e-4,0.37087606137329143,0.266173255215161,0.043301627986296644,6.817163383881577e-5,11,725170.7237777753,59520.6044385241,72.51707237777754,0.7251707237777753
FS47B,25007708.781642165,2500.770878164217,25.007708781642165,8977561.622750856,3330550.147247489,4299303.217969039,6152526.265262078,2246055.6442317246,1711.884180976078,897.7561622750857,333.0550147247489,429.9303217969039,615.2526265262078,224.60556442317247,0.1711884180976078,8.977561622750855,3.330550147247489,4.2993032179690385,6.152526265262077,2.2460556442317245,0.0017118841809760778,0.1331809393786768,0.08981453134485175,0.24602518843223925,0.17191911724136447,0.35899176934358606,6.845425928155202e-5,10,333055.0147247489,32426.6675307914,33.305501472474894,0.3330550147247489
FS47C,25008126.671885338,2500.812667188534,25.008126671885336,5883316.178914415,2016914.3910903868,5867435.171250575,10530846.412359111,707871.7458603033,1742.7724105464295,588.3316178914415,201.6914391090387,586.7435171250576,1053.084641235911,70.78717458603035,0.17427724105464296,5.883316178914415,2.0169143910903866,5.867435171250575,10.53084641235911,0.7078717458603033,0.0017427724105464294,0.08065035888345225,0.02830566859916411,0.4210969718174896,0.23462113928936826,0.23525617316744332,6.968824308242532e-5,5,403382.87821807736,20202.7416476558,40.33828782180774,0.40338287821807733
FS47D,25007223.07028595,2500.722307028595,25.00722307028595,12164198.59780142,4490504.021359969,2022708.5960197183,6328115.354467059,0,1696.5006377827376,1216.4198597801421,449.0504021359969,202.27085960197184,632.8115354467059,0,0.16965006377827377,12.164198597801422,4.4905040213599685,2.022708596019718,6.328115354467058,0,0.0016965006377827375,0.17956827948224566,0,0.25305150182733577,0.0808849743266032,0.4864274039389503,6.784042486502835e-5,10,449050.40213599685,35078.1750000524,44.90504021359968,0.44905040213599684
FS48A,25009679.411203686,2500.967941120369,25.009679411203685,6347775.233630862,4563965.869470089,2127253.930639548,11968962.781116638,0,1721.5963465478271,634.7775233630863,456.39658694700887,212.72539306395484,1196.8962781116638,0,0.17215963465478273,6.347775233630863,4.563965869470088,2.127253930639548,11.968962781116637,0,0.001721596346547827,0.18248797973098171,0,0.478573218965568,0.08505722507128954,0.2538127390304421,6.883720171865126e-5,9,507107.31883000984,41525.8431556901,50.71073188300099,0.5071073188300098
FS48B,20778458.140805583,2077.8458140805583,20.778458140805583,6222207.170748148,2441008.517409076,1643438.5411954203,10470398.62462191,0,1405.2868310306221,622.2207170748148,244.10085174090761,164.34385411954204,1047.039862462191,0,0.1405286831030622,6.222207170748147,2.4410085174090757,1.6434385411954202,10.47039862462191,0,0.001405286831030622,0.11747784656915057,0,0.5039064281704191,0.07909338267828298,0.2994547106711794,6.763191096796843e-5,7,348715.50248701085,25622.6178206482,34.871550248701084,0.34871550248701083
FS48C,25009130.6812963,2500.91306812963,25.0091306812963,2664290.3559855865,3708800.035176038,7619861.336166998,11014450.111869385,0,1728.842098291032,266.42903559855864,370.88000351760377,761.9861336166999,1101.4450111869387,0,0.1728842098291032,2.664290355985586,3.7088000351760373,7.6198613361669985,11.014450111869385,0,0.001728842098291032,0.14829783899484983,0,0.44041715212863497,0.30468317484804464,0.10653270559212769,6.912843634281097e-5,7,529828.5764537196,26890.273348005,52.982857645371965,0.5298285764537196
FS48D,25008225.295224365,2500.8225295224365,25.008225295224364,6449873.614222382,2519975.548589092,5850239.985414915,9900171.33861765,286247.5790794577,1717.2293008686975,644.9873614222382,251.9975548589092,585.0239985414914,990.017133861765,28.624757907945767,0.17172293008686976,6.449873614222382,2.519975548589092,5.850239985414914,9.90017133861765,0.28624757907945764,0.0017172293008686974,0.10076586878279256,0.01144613724885629,0.39587660546661074,0.23393263281789498,0.25791008910392643,6.866657991907263e-5,6,419995.92476484866,21010.87026863,41.99959247648487,0.41999592476484865
FS49A,23792085.4753745,2379.20854753745,23.7920854753745,1987958.8359672807,4896595.795554127,4381965.092239642,12523941.184177855,0,1624.567435596371,198.7958835967281,489.6595795554127,438.1965092239642,1252.3941184177856,0,0.1624567435596371,1.9879588359672806,4.896595795554126,4.381965092239642,12.523941184177856,0,0.001624567435596371,0.20580775908115517,0,0.5263910638325714,0.18417742726988362,0.08355546797378799,6.82818426017276e-5,6,816099.2992590211,36800.6567153765,81.60992992590211,0.816099299259021
FS49B,1586961.59019892,158.696159019892,1.58696159019892,0,0,814153.5752910216,772688.2453103699,0,119.76959752861876,0,0,81.41535752910217,77.268824531037,0,0.011976959752861876,0,0,0.8141535752910216,0.77268824531037,0,1.1976959752861876e-4,0,0,0.4868978871842236,0.5130266418035804,0,7.54710121960835e-5,NA,NA,NA,NA,NA
FS49C,24954470.517087087,2495.447051708709,24.954470517087085,1513932.066334493,10019726.475549648,3867969.7501175017,9551139.911716959,0,1702.3133684862405,151.39320663344932,1001.9726475549649,386.7969750117502,955.11399117169594,0,0.17023133684862407,1.513932066334493,10.019726475549646,3.8679697501175014,9.551139911716959,0,0.0017023133684862404,0.40152029948657236,0,0.3827426394471885,0.15500107475608368,0.06066776954044597,6.821676970948411e-5,8,1252465.809443706,57041.9089109352,125.2465809443706,1.252465809443706
FS49D,9271441.519628309,927.144151962831,9.271441519628308,372435.12942753703,6532470.125566546,0,2365926.161643559,0,610.1029906666954,37.2435129427537,653.2470125566547,0,236.59261616435595,0,0.06101029906666954,0.372435129427537,6.532470125566546,0,2.365926161643559,0,6.101029906666953e-4,0.7045797691477466,0,0.2551842835480031,0,0.04017014275925325,6.580454499713593e-5,4,1633117.5313916365,19918.3938754908,163.31175313916364,1.6331175313916364
FS51A,5457558.406170251,545.7558406170251,5.457558406170251,678954.119241427,0,0,4778230.393766446,0,373.89316237776075,67.8954119241427,0,0,477.82303937664466,0,0.037389316237776075,0.678954119241427,0,0,4.778230393766446,0,3.7389316237776074e-4,0,0,0.8755252877118521,0,0.12440620305113172,6.85092370161429e-5,NA,NA,NA,NA,NA
FS52A,25003324.86127461,2500.3324861274614,25.00332486127461,5019064.260713937,0,0,19982529.214719538,0,1731.3858411367983,501.9064260713937,0,0,1998.252921471954,0,0.17313858411367983,5.019064260713937,0,0,19.982529214719538,0,0.0017313858411367982,0,0,0.7991948801044725,0,0.20073587367124568,6.924622428189081e-5,NA,NA,NA,NA,NA
FS52B,25002367.907584712,2500.236790758471,25.00236790758471,5496053.484634002,0,0,19504614.848985054,0,1699.573965656571,549.6053484634002,0,0,1950.4614848985057,0,0.16995739656565712,5.496053484634002,0,0,19.504614848985053,0,0.001699573965656571,0,0,0.7801107047572138,0,0.21982131872264468,6.797652014155782e-5,NA,NA,NA,NA,NA
FS52C,23302906.969806366,2330.2906969806368,23.302906969806365,3377541.7672150694,158214.9037595265,0,19765546.805859677,0,1603.4929720908403,337.75417672150695,15.821490375952651,0,1976.5546805859676,0,0.16034929720908403,3.3775417672150696,0.1582149037595265,0,19.765546805859675,0,0.0016034929720908403,0.006789492142097376,0,0.8482009060702146,0,0.14494079093185064,6.881085583736356e-5,1,158214.9037595265,1723.84359931066,15.821490375952651,0.1582149037595265
FS52D,20243094.920508023,2024.3094920508024,20.24309492050802,2681528.282190991,418763.008951506,252206.0885299595,16889185.979130622,0,1411.5617049434222,268.1528282190991,41.87630089515061,25.22060885299595,1688.9185979130623,0,0.14115617049434223,2.6815282821909907,0.418763008951506,0.25220608852995946,16.88918597913062,0,0.0014115617049434222,0.020686708756538136,0,0.8343183710520669,0.012458870025573644,0.1324663196374369,6.97305283844412e-5,2,209381.504475753,6556.7184644934,20.9381504475753,0.209381504475753
FS53A,25003766.813963942,2500.3766813963944,25.003766813963942,5815631.1948607685,0,1561320.4455084442,17625106.657603525,0,1708.5159912044182,581.5631194860769,0,156.13204455084445,1762.5106657603528,0,0.17085159912044184,5.815631194860768,0,1.5613204455084442,17.625106657603524,0,0.001708515991204418,0,0,0.7048980575102936,0.06244340931209165,0.23259020283347437,6.833034414039797e-5,NA,NA,NA,NA,NA
FS53B,25002807.6628154,2500.28076628154,25.0028076628154,5312206.872245642,2320138.7141268547,827847.6937730216,16540905.596134612,0,1708.7865352677181,531.2206872245642,232.0138714126855,82.78476937730215,1654.0905596134612,0,0.1708786535267718,5.312206872245642,2.3201387141268546,0.8278476937730216,16.54090559613461,0,0.001708786535267718,0.09279512706796543,0,0.661561926132581,0.0331101892610329,0.21246441375246217,6.834378595844876e-5,3,773379.5713756182,14184.9470876471,77.33795713756183,0.7733795713756182
FS53C,25003530.594114948,2500.353059411495,25.003530594114945,9147713.272761235,2401472.884344798,808337.0215410572,12644302.901768818,0,1704.5136990398169,914.7713272761234,240.1472884344798,80.83370215410572,1264.430290176882,0,0.1704513699039817,9.147713272761235,2.401472884344798,0.8083370215410571,12.644302901768818,0,0.0017045136990398169,0.0960453514876827,0,0.5057006991142641,0.03232891525052524,0.3658568632269205,6.817092060754837e-5,4,600368.2210861995,20286.3071078073,60.03682210861995,0.6003682210861995
FS53D,25002572.21222768,2500.2572212227683,25.00257221222768,8688412.6656014,0,0,16312427.95578544,0,1731.5908408388495,868.8412665601402,0,0,1631.242795578544,0,0.17315908408388497,8.688412665601401,0,0,16.312427955785438,0,0.0017315908408388494,0,0,0.6524299906954267,0,0.34750075279663717,6.92565079360916e-5,NA,NA,NA,NA,NA
FS54A,25004332.102856077,2500.433210285608,25.004332102856075,6114519.859767979,2150799.546894332,6051317.986936559,8810990.585111698,1874995.8564488026,1708.2676967075095,611.451985976798,215.0799546894332,605.1317986936559,881.0990585111698,187.4995856448803,0.17082676967075094,6.114519859767979,2.150799546894332,6.051317986936558,8.810990585111698,1.8749958564488027,0.0017082676967075095,0.08601707648286516,0.074986840229763,0.3523785617975086,0.24201078285331834,0.24453841976725138,6.831886929354876e-5,6,358466.59114905534,21049.2677269058,35.846659114905535,0.3584665911490553
FS54B,25003371.696181476,2500.3371696181475,25.003371696181475,7470908.879864133,2747920.5536523294,4349131.888211941,9941464.144432224,492252.3930002741,1693.8370205713436,747.0908879864133,274.79205536523295,434.9131888211942,994.1464144432224,49.22523930002741,0.16938370205713438,7.470908879864132,2.747920553652329,4.349131888211941,9.941464144432222,0.492252393000274,0.0016938370205713436,0.1099019998999572,0.019687440517290357,0.3976049416547484,0.1739418163701555,0.29879605721355945,6.774434428897551e-5,6,457986.7589420549,27396.2745790409,45.79867589420549,0.4579867589420549
FS54C,25004034.08892663,2500.403408892663,25.004034088926627,5979163.258440338,267763.5253580253,1994812.0008452013,16760589.092741689,0,1706.2115413751453,597.9163258440338,26.77635253580253,199.48120008452014,1676.0589092741689,0,0.17062115413751455,5.979163258440338,0.2677635253580253,1.9948120008452013,16.760589092741686,0,0.0017062115413751452,0.010708813002163036,0,0.6703153992324918,0.0797796065127199,0.23912794380200797,6.823745061724915e-5,1,267763.5253580253,2892.1995599114,26.77635253580253,0.2677635253580253
FS54D,25003074.054188453,2500.3074054188455,25.003074054188453,6153718.892912992,898773.2678263934,1170381.5291589084,16778497.0692938,0,1703.294996357523,615.3718892912992,89.87732678263934,117.03815291589083,1677.8497069293799,0,0.1703294996357523,6.153718892912992,0.8987732678263933,1.1703815291589084,16.7784970692938,0,0.001703294996357523,0.03594651065219051,0,0.6710573681032277,0.04680950536811489,0.24611849245321643,6.812342325051791e-5,3,299591.0892754645,10129.0886060346,29.95910892754645,0.29959108927546446
FS55A,25005021.662813988,2500.502166281399,25.005021662813988,13326156.21063721,1528022.836477722,3748915.3731069225,5630113.08909993,770111.3437036318,1702.8097885716707,1332.615621063721,152.80228364777219,374.8915373106923,563.011308909993,77.01113437036318,0.1702809788571671,13.326156210637208,1.5280228364777217,3.7489153731069225,5.63011308909993,0.7701113437036318,0.0017028097885716706,0.061108638779949896,0.030798267407578236,0.22515929660131853,0.14992649971113967,0.5329391987872217,6.809871279191852e-5,4,382005.7091194305,12773.9628026537,38.20057091194305,0.3820057091194305
FS55B,25004058.912457943,2500.4058912457945,25.004058912457943,12821071.452987159,2010928.1799572331,3070800.974011119,6671896.347803521,427648.18119874306,1713.7765001673251,1282.107145298716,201.09281799572332,307.0800974011119,667.1896347803521,42.764818119874306,0.17137765001673252,12.821071452987159,2.010928179957233,3.0708009740111186,6.6718963478035205,0.42764818119874304,0.001713776500167325,0.0804240698279316,0.017103150440334027,0.2668325319166216,0.12281209961799973,0.5127596082650097,6.853993210332178e-5,5,402185.6359914466,17130.4080110477,40.218563599144666,0.4021856359914466
FS55C,25004661.40899733,2500.466140899733,25.00466140899733,5307419.726247866,1750137.473132226,1038336.2402536726,16907057.908033535,0,1710.0613300306723,530.7419726247866,175.01374731322258,103.83362402536726,1690.7057908033537,0,0.17100613300306725,5.307419726247865,1.7501374731322257,1.0383362402536727,16.907057908033533,0,0.0017100613300306722,0.06999244838814257,0,0.6761562426896104,0.04152570687800044,0.21225721234274011,6.838970150642982e-5,2,875068.736566113,12165.6071802431,87.5068736566113,0.875068736566113
FS55D,25003699.62744445,2500.3699627444453,25.003699627444448,9168385.864048334,3657628.35718302,0,10998457.533039553,1177517.2302472806,1710.642926260829,916.8385864048333,365.76283571830203,0,1099.8457533039552,117.75172302472808,0.17106429262608291,9.168385864048332,3.65762835718302,0,10.998457533039552,1.1775172302472807,0.001710642926260829,0.14628348651126613,0.047093720041126205,0.4398732066420873,0,0.36668117121295807,6.841559256227829e-5,8,457203.5446478775,27747.5029454455,45.720354464787754,0.4572035446478775
FS56A,25005835.01625168,2500.583501625168,25.005835016251677,4620846.88006566,1957798.787129806,8231131.842653178,10194362.937952532,0,1694.5684505058452,462.084688006566,195.77987871298058,823.1131842653177,1019.4362937952532,0,0.16945684505058453,4.62084688006566,1.9577987871298057,8.231131842653177,10.19436293795253,0,0.0016945684505058451,0.07829367768992326,0,0.4076793648893171,0.32916844557694785,0.18479074492263506,6.77669211767781e-5,4,489449.6967824515,14544.6157705245,48.94496967824515,0.4894496967824514
FS56B,25004870.615163073,2500.487061516307,25.00487061516307,5910138.213449617,5820250.134879453,8523523.093436241,3945206.48695929,804060.1577826465,1692.5286558223888,591.0138213449618,582.0250134879453,852.3523093436241,394.5206486959291,80.40601577826465,0.1692528655822389,5.910138213449617,5.820250134879453,8.523523093436241,3.94520648695929,0.8040601577826464,0.0016925286558223888,0.23276465711244376,0.03215614150369011,0.1577775205350152,0.34087451299458177,0.2363594798953161,6.768795895292621e-5,8,727531.2668599316,35533.3204867539,72.75312668599317,0.7275312668599316
FS56C,25005413.012172658,2500.5413012172658,25.005413012172657,9759006.661090933,6620112.130761886,2809951.872778012,4900497.928812146,914124.3526129626,1720.0661167185754,975.9006661090934,662.0112130761886,280.9951872778012,490.04979288121467,91.41243526129627,0.17200661167185755,9.759006661090933,6.6201121307618855,2.809951872778012,4.900497928812146,0.9141243526129625,0.0017200661167185753,0.26474716204604215,0.03655705875235758,0.19597748401222484,0.11237374369342049,0.3902757637452435,6.878775071146577e-5,12,551676.0108968238,50293.3556176927,55.167601089682385,0.5516760108968238
FS56D,25004449.140851296,2500.4449140851298,25.004449140851296,9720188.803693788,7664418.992023685,2975318.2794188447,4642838.474461742,0,1684.5912532377988,972.018880369379,766.4418992023685,297.5318279418845,464.28384744617415,0,0.16845912532377988,9.720188803693787,7.664418992023685,2.9753182794188446,4.642838474461741,0,0.0016845912532377988,0.30652220926162516,0,0.18568049423158267,0.11899155476926246,0.38873837007724044,6.737166028927145e-5,17,450848.17600139324,59775.6367409547,45.084817600139324,0.4508481760013932
