id,jaar,Aanwezig,x,y,gemeente,provincie,aantal,gedrag,methode,typewaarne,status,bijzonderh,periode_3jaar,periode_2jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry,
81962560,2014,5,233200.6473,194715.0214,Meeuwen-Gruitrode,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,modderbad_ wroetsporen onder eiken en schuurplek op boom,3,4,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.55549859551932, 51.0565965511454)
97911653,2015,4,232705.8315,195080.7725,Meeuwen-Gruitrode,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.54852485200973, 51.0599547599136)
109008997,2015,4,232241.7086,195269.9773,Meeuwen-Gruitrode,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.54194807514452, 51.0617214308294)
114116066,2015,4,233570.3888,195305.8555,Meeuwen-Gruitrode,Limburg,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,4,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.56090692039947, 51.0618535589503)
119179283,2016,3,233171.4012,194829.5067,Meeuwen-Gruitrode,Limburg,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.55510761496214, 51.0576297227051)
136710422,2017,2,233658.9068,195239.2996,Meeuwen-Gruitrode,Limburg,1,foeragerend,cameraval,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.56215416581257, 51.0612425824468)
138907789,2017,2,233077.5803,194727.5511,Meeuwen-Gruitrode,Limburg,16,foeragerend,gezien,losse waarneming,Goedgekeurd op basis van kennisregels,4 zeugen duidelijk gezien met naar schatting 16 biggen,4,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.55374636573855, 51.0567268426082)
141157172,2017,2,233387.8661,195331.7381,Meeuwen-Gruitrode,Limburg,1,ter plaatse,gehoord,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.55830955540889, 51.0621125129484)
144517893,2017,2,230586.7565,195484.8834,Meeuwen-Gruitrode,Limburg,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,Vers.,4,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.51839119633203, 51.0638857829906)
145303336,2017,2,232698.8444,194827.5482,Meeuwen-Gruitrode,Limburg,2,ter plaatse,gezien,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.54836778611576, 51.0576798329519)
148806282,2018,1,230399.8862,193388.7236,Meeuwen-Gruitrode,Limburg,4,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.51526378660828, 51.0450717843907)
150466977,2018,1,229144.2643,193628.9075,Meeuwen-Gruitrode,Limburg,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.49741339551052, 51.0474035528609)
161790997,2018,1,233150.3788,195005.8106,Meeuwen-Gruitrode,Limburg,1,ter plaatse,gezien,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS75B,19999.9589476,24999897.671,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.55484799498578, 51.0592173226521)
124498706,2016,3,232677.774,196404.6027,Meeuwen-Gruitrode,Limburg,1,verkeersslachtoffer,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS76D,20000.1134243,25000283.6634,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.54842485901599, 51.0718570402819)
108877499,2015,4,233813.2127,196010.7335,Meeuwen-Gruitrode,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS76D,20000.1134243,25000283.6634,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.56453227610904, 51.0681537003404)
138473142,2017,2,230630.8385,195649.6074,Meeuwen-Gruitrode,Limburg,1,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS76D,20000.1134243,25000283.6634,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.51905638515412, 51.0653601527625)
150272724,2018,1,230554.5383,195929.8571,Meeuwen-Gruitrode,Limburg,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS76D,20000.1134243,25000283.6634,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.51802995626459, 51.0678896122338)
126394384,2016,3,234949.7653,195380.8993,Meeuwen-Gruitrode,Limburg,6,in kolonie anders,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS85A,19999.5120405,24998779.9087,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.58059806363051, 51.0623272065869)
84132706,2014,5,234537.4164,195137.2255,Meeuwen-Gruitrode,Limburg,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS85A,19999.5120405,24998779.9087,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.57466029666624, 51.060197512599)
126394350,2016,3,235047.4427,195538.6,Meeuwen-Gruitrode,Limburg,3,met fotoval,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS86C,19999.6660547,24999164.7399,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.58202800018832, 51.0637302284012)
114715351,2016,3,234315.2455,196160.8308,Meeuwen-Gruitrode,Limburg,1,sporen,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,,3,5,FS86C,19999.6660547,24999164.7399,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.57172831981938, 51.0694297997957)
114114526,2016,3,234838.2177,195760.2521,Meeuwen-Gruitrode,Limburg,5,vluchtend,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS86C,19999.6660547,24999164.7399,404,96,17,72040,Meeuwen-Gruitrode,1982-07-17,1982001074,53812.98,91315070.94,c(5.57909532972719, 51.0657530815283)
163126798,2018,1,240476.4872,208876.2686,Kinrooi,Limburg,6,zwemmend,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.66278008578149, 51.1827772827444)
97789056,2015,4,241082.0038,208722.4862,Kinrooi,Limburg,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.67139999590974, 51.1813000030033)
101676532,2015,4,244841.1898,203062.5839,Kinrooi,Limburg,1,sporen,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,Foto Jos De la haye,3,4,FS96A,19998.8992816,24997248.1797,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.72367395861974, 51.1298285295138)
125729134,2016,3,246720.5846,205291.8557,Kinrooi,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,Wroetsporen op verschillende plaatsen over een afstand van 100m.,3,5,FS97C,21661.1576933,16637569.6072,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.75111031140626, 51.1495517688639)
137056823,2017,2,246070.7522,205905.802,Kinrooi,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,Stak over de weg net voor Kinrooi,4,5,FS97C,21661.1576933,16637569.6072,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.74198722500946, 51.1551777822444)
109567778,2015,4,252600.149,206079.2604,Kinrooi,Limburg,1,sporen,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.83534354668375, 51.1556138347953)
113079179,2015,4,252628.119,206090.2828,Kinrooi,Limburg,1,sporen,,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.83574636513006, 51.1557079229932)
113694226,2016,3,251368.5929,206397.4762,Kinrooi,Limburg,1,sporen,onbekend,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.81783274537639, 51.1586910329631)
114067032,2016,3,251916.7257,206969.4506,Kinrooi,Limburg,1,sporen,onbekend,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82582686525578, 51.1637348327459)
115181083,2016,3,251663.2677,206904.6482,Kinrooi,Limburg,1,sporen,onbekend,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82218604625239, 51.1631971323108)
132847887,2016,3,251569.1169,206288.7505,Kinrooi,Limburg,1,sporen,,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82066812610447, 51.1576787028438)
134400897,2017,2,251568.6293,206182.8099,Kinrooi,Limburg,1,uitwerpselen,,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82063153552543, 51.156726712729)
163087156,2018,1,251569.0301,206232.0995,Kinrooi,Limburg,1,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,schuurplek op stam,4,6,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82065104514867, 51.1571696022011)
97931833,2015,4,251621.5186,206772.2028,Kinrooi,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van expertoordeel,,3,4,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82155227160752, 51.1620142107323)
97823714,2015,4,251579.4976,206771.3803,Kinrooi,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82095145691474, 51.1620142107907)
100470601,2015,4,251422.3235,206430.2304,Kinrooi,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.81860978105495, 51.1589759593088)
113694232,2016,3,251418.9646,206409.5974,Kinrooi,Limburg,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.81855601596888, 51.1587911227197)
116844925,2016,3,252678.4771,205856.7226,Kinrooi,Limburg,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.83639999535368, 51.1536000025651)
115755396,2016,3,251812.4026,206538.8214,Kinrooi,Limburg,3,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,Zeug met 2 biggen.,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.82421505338339, 51.1598832280021)
116153983,2016,3,251347.5232,206741.3989,Kinrooi,Limburg,3,vluchtend,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.8176275960854, 51.1617855224597)
132812149,2016,3,251448.6308,206420.3908,Kinrooi,Limburg,3,met fotoval,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,5,FS97D,12929.9793288,5542457.21699,406,98,12,72018,Kinrooi,1971-04-21,1971040901,45829.09,54901511.87,c(5.81898300533472, 51.1588829121768)
81714475,2014,5,204314.4841,220347.2693,Retie,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS48D,20003.2899278,25008225.2941,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.14735221478331, 51.2904123452384)
146945582,2017,2,204278.243,220065.4111,Retie,Antwerpen,1,ter plaatse,onbekend,copied observation,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS48D,20003.2899278,25008225.2941,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.14679036659278, 51.2878825215618)
95254575,2014,5,204244.7751,219851.7833,Retie,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS48D,20003.2899278,25008225.2941,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.14627857540467, 51.2859656628372)
103538582,2015,4,204313.6264,220339.4642,Retie,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,4,FS48D,20003.2899278,25008225.2941,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.1473387464215, 51.290342276725)
146926121,2017,2,204278.243,220065.4111,Retie,Antwerpen,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS48D,20003.2899278,25008225.2941,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.14679036659278, 51.2878825215618)
162706689,2018,1,204653.2926,219450.4448,Retie,Antwerpen,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS58C,20002.9152491,25007288.9556,410,102,5,13036,Retie,1982-12-29,1982001920,35998.77,48648671.13,c(5.15207290567196, 51.2823199425421)
45072315,2009,10,217936.6008,195202.9985,Houthalen-Helchteren,Limburg,8,foeragerend,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,2 volw.dieren en 6 biggen op de flank v/d mijnterril,1,1,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.33789634274077, 51.0629755914095)
56428085,2011,8,219071.6505,194966.7338,Houthalen-Helchteren,Limburg,1,sporen,,,Goedgekeurd op basis van bewijsmateriaal,,2,2,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35404160784267, 51.0607176433744)
71206044,2012,7,218321.1107,193512.1474,Houthalen-Helchteren,Limburg,5,ter plaatse,,,Goedgekeurd op basis van bewijsmateriaal,,2,3,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34306417873705, 51.0477326874036)
109758148,2015,4,217924.88,195125.9665,Houthalen-Helchteren,Limburg,1,foeragerend,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.33771481055135, 51.0622845928203)
120196324,2016,3,218252.2909,195693.9285,Houthalen-Helchteren,Limburg,9,ter plaatse,,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34249116507586, 51.0673509827793)
120196324,2016,3,218252.2909,195693.9285,Houthalen-Helchteren,Limburg,3,ter plaatse,,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34249116507586, 51.0673509827793)
73767005,2013,6,218549.4912,194014.3675,Houthalen-Helchteren,Limburg,1,sporen,,,Goedgekeurd op basis van expertoordeel,Omgewoelde aarde en pootafdruk en schuursporen onderaan boomstam.,2,3,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34641503798323, 51.052219724536)
73777590,2013,6,218353.7407,193910.4935,Houthalen-Helchteren,Limburg,1,sporen,,,Goedgekeurd op basis van expertoordeel,Voederplaats nabij hoogzit.Verse voederbieten_brood en ma?�skorrels aanwezig.Pootafdrukken_schuursporen en woelsporen.,2,3,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34360408365406, 51.0513092387621)
96230369,2014,5,218079.0028,194006.3133,Houthalen-Helchteren,Limburg,1,uitwerpselen,,losse waarneming,Goedgekeurd op basis van kennisregels,Ook woelsporen.,3,4,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.33970415091326, 51.0522028640662)
136310407,2017,2,217959.6293,195359.8291,Houthalen-Helchteren,Limburg,1,vluchtend,,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.33825404634589, 51.0643825023509)
140569833,2017,2,218493.3048,194992.9416,Houthalen-Helchteren,Limburg,5,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34579756197143, 51.061021944971)
141153160,2017,2,218177.806,195412.3384,Houthalen-Helchteren,Limburg,1,vluchtend,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS65A,20001.2260249,25003065.2561,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34137597445445, 51.0648287971755)
45116047,2009,10,219442.8621,195510.9532,Houthalen-Helchteren,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,1,1,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35943984537346, 51.0655647182988)
55313652,2011,8,219182.879,194815.6342,Houthalen-Helchteren,Limburg,1,sporen,,,Goedgekeurd op basis van bewijsmateriaal,,2,2,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.3555993969151, 51.0593462549487)
134029316,2017,2,223524.7677,194285.6478,Houthalen-Helchteren,Limburg,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41741847628537, 51.0540473826426)
134416543,2017,2,223304.4665,194091.1468,Houthalen-Helchteren,Limburg,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41423771499989, 51.0523271421987)
134498416,2017,2,223353.0014,192881.37,Houthalen-Helchteren,Limburg,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41468664577781, 51.0414474427441)
141445372,2017,2,219150.1493,195087.3279,Houthalen-Helchteren,Limburg,2,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35518410559704, 51.0617921825161)
142200072,2017,2,223504.7431,194072.2194,Houthalen-Helchteren,Limburg,1,vluchtend,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41708990517938, 51.0521316229325)
146734058,2017,2,223638.2322,192579.1596,Houthalen-Helchteren,Limburg,1,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41869220580068, 51.0386949428985)
146734976,2017,2,223964.7095,192375.1699,Houthalen-Helchteren,Limburg,1,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,kijkt in camera,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.42330517570016, 51.036819852409)
137094993,2017,2,219411.7711,195437.5043,Houthalen-Helchteren,Limburg,1,ter plaatse,prenten,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35898236525524, 51.0649082827331)
138634109,2017,2,219110.6074,194453.5024,Houthalen-Helchteren,Limburg,1,sporen,onbekend,iObs,Goedgekeurd op basis van kennisregels,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35449999515679, 51.0561000025939)
141584992,2017,2,223537.1418,194261.813,Houthalen-Helchteren,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.41759013630792, 51.0538315825407)
147931131,2018,1,219192.4743,194921.964,Houthalen-Helchteren,Limburg,1,ter plaatse,prenten,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35575642503938, 51.0603008129676)
148241461,2018,1,219595.3176,194086.51,Houthalen-Helchteren,Limburg,1,ter plaatse,prenten,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS65B,20000.8161379,25002040.3901,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.36134271579927, 51.0527433427975)
108860755,2015,4,219063.0084,190259.3832,Houthalen-Helchteren,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS65D,20000.6731496,25001682.9022,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35302764932533, 51.0184081267201)
47172919,2010,9,219094.6612,198619.9665,Houthalen-Helchteren,Limburg,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,MD*-GRP NP-AGE-JKE,1,2,FS66C,20001.3815959,25003454.111,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.3550624804521, 51.0935504064159)
49019800,2010,9,218163.9453,198646.7589,Houthalen-Helchteren,Limburg,2,ter plaatse,,via wnpda,Goedgekeurd op basis van bewijsmateriaal,,1,2,FS66C,20001.3815959,25003454.111,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34178332580693, 51.0939016728924)
49815608,2010,9,218253.1824,197097.1678,Houthalen-Helchteren,Limburg,1,ter plaatse,,via wnpda,Goedgekeurd op basis van bewijsmateriaal,,1,2,FS66C,20001.3815959,25003454.111,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.34276666626424, 51.0799633327101)
70036200,2012,7,218824.5863,198669.9011,Houthalen-Helchteren,Limburg,3,ter plaatse,,Webobs html5,Goedgekeurd op basis van expertoordeel,,2,3,FS66C,20001.3815959,25003454.111,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.35121712754194, 51.0940314257874)
70036201,2012,7,218438.8213,198658.8097,Houthalen-Helchteren,Limburg,2,ter plaatse,,Webobs html5,Goedgekeurd op basis van expertoordeel,,2,3,FS66C,20001.3815959,25003454.111,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.3457089407684, 51.0939775197355)
61273477,2011,8,220186.6679,197882.9954,Houthalen-Helchteren,Limburg,2,ter plaatse,,via wnpda,Goedgekeurd op basis van bewijsmateriaal,,2,2,FS66D,20000.9713477,25002428.332,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.37050666498117, 51.0867950026324)
63932252,2012,7,220331.3336,197298.4287,Houthalen-Helchteren,Limburg,1,ter plaatse,,via wnpda,Goedgekeurd op basis van bewijsmateriaal,,2,3,FS66D,20000.9713477,25002428.332,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.37245832551252, 51.0815233326029)
68410490,2012,7,220175.5326,196396.1292,Houthalen-Helchteren,Limburg,1,sporen,,,Goedgekeurd op basis van bewijsmateriaal,,2,3,FS66D,20000.9713477,25002428.332,414,106,22,72039,Houthalen-Helchteren,1976-01-23,1975123003,43718.98,78235102.9,c(5.3700613933659, 51.0734323478955)
