id,naam_nl,naam_lat,speciesid,datum,invoerdatum,aantal,gedrag,methode,kleed,geslacht,x,y,lon,lat,utm1,gebied,gemeente,deelgemeente,provincie,typewaarneming,status,embargo_datum,toestemming_wnr,bijzonderheden,precisie,soortgroep,familie,aanleverdatum,jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry
199931342,Everzwijn,Sus scrofa,432,2020-09-11,11/09/2020,1,ter plaatse,prenten,onbekend,onbekend,239427.1829,184174.2049,5.641716003,50.96092987,FS8548,Maasmechelen - Ecoduct Kikbeek (Ontoegankelijk),Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,verse prenten,25,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64171599965484, 50.9609298729568)"
200447456,Everzwijn,Sus scrofa,432,2020-09-02,20/09/2020,1,ter plaatse,prenten,onbekend,onbekend,239792.4782,183556.1527,5.646763325,50.95531845,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,ik vermoed voormamelijk schaapskuddemengeling maar ook wild zwijn...,25,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64676332072968, 50.9553184537331)"
203352483,Everzwijn,Sus scrofa,432,2020-11-16,17/11/2020,1,ter plaatse,andere sporen,onbekend,onbekend,239884.5534,183280.5889,5.648005962,50.95282745,FS8547,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64800595858584, 50.9528274558649)"
203352678,Everzwijn,Sus scrofa,432,2020-11-13,17/11/2020,1,ter plaatse,vraatsporen,onbekend,onbekend,239821.2893,183857.9918,5.647247314,50.95802689,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.6472473096345, 50.9580268885514)"
203352688,Everzwijn,Sus scrofa,432,2020-11-13,17/11/2020,1,ter plaatse,prenten,onbekend,onbekend,239872.3756,183722.6313,5.647941113,50.95680237,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64794110787301, 50.9568023710293)"
204655546,Everzwijn,Sus scrofa,432,2020-12-13,25/12/2020,1,ter plaatse,andere sporen,onbekend,onbekend,239476.299,183854.1814,5.642336845,50.95804596,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,3,Zoogdieren,Suidae,5/08/2022,2020,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64233684098941, 50.9580459624089)"
207587075,Everzwijn,Sus scrofa,432,2021-02-16,21/02/2021,1,ter plaatse,prenten,onbekend,onbekend,239798.9234,183551.595,5.646853924,50.95527649,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,4,Zoogdieren,Suidae,5/08/2022,2021,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64685391952522, 50.955276491887)"
207587089,Everzwijn,Sus scrofa,432,2021-02-16,21/02/2021,1,ter plaatse,andere sporen,onbekend,onbekend,239583.8187,183735.4908,5.643837929,50.95696259,FS8548,Nationaal Park Hoge Kempen - Kikbeekbron,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,4,Zoogdieren,Suidae,5/08/2022,2021,FS84B,19998.7824854,24996956.6042,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64383792371887, 50.9569625881467)"
40239426,Everzwijn,Sus scrofa,432,2008-08-29,30/08/2008,3,sporen,NULL,onbekend,onbekend,237280.2986,185696.6062,5.611524582,50.97494015,FS8350,Maasmechelen - Mechelse Heide - Beschermde zone,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,verschillende wroetsporen in ven,100,Zoogdieren,Suidae,5/08/2022,2008,FS85C,19999.3703439,24998426.0844,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.61152457811337, 50.9749401558349)"
84214964,Everzwijn,Sus scrofa,432,2014-05-06,7/05/2014,1,ter plaatse,NULL,onbekend,onbekend,236363.9641,187902.085,5.599,50.9949,FS8252,Maasmechelen - Mechelse Heide - Groeven,Maasmechelen,Mechelen-aan-de-Maas,Limburg,iObs,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2014,FS85C,19999.3703439,24998426.0844,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.59899999561173, 50.994900002954)"
84215017,Everzwijn,Sus scrofa,432,2014-05-06,7/05/2014,1,ter plaatse,NULL,onbekend,onbekend,236995.9357,187478.6826,5.6079,50.991,FS8352,Maasmechelen - Mechelse Heide - Groeven,Maasmechelen,Mechelen-aan-de-Maas,Limburg,iObs,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2014,FS85C,19999.3703439,24998426.0844,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.60789999590766, 50.991000002963)"
183671293,Everzwijn,Sus scrofa,432,2020-01-01,1/01/2020,1,ter plaatse,onbekend,onbekend,onbekend,237595.241,187758.7871,5.616501808,50.99342728,FS8352,Maasmechelen - Mechelse Heide - Groeven,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,1,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS85C,19999.3703439,24998426.0844,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.61650180371334, 50.9934272794456)"
104428881,Everzwijn,Sus scrofa,432,2015-07-15,16/07/2015,1,vluchtend,NULL,juveniel,onbekend,238975.0311,187206.6041,5.636018085,50.98825419,FS8551,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Onbehandeld,1/01/1980,3,Big van wild zwijn bevond zich net naast wandelpad en vluchtte tussen varens weg,100,Zoogdieren,Suidae,5/08/2022,2015,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.63601808021902, 50.9882541898068)"
171214983,Everzwijn,Sus scrofa,432,2019-04-28,28/04/2019,1,ter plaatse,onbekend,onbekend,onbekend,242998.1849,188861.7506,5.693728447,51.00249863,FS8853,Eisden - Terril,Maasmechelen,Eisden,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.69372844213699, 51.0024986289294)"
177999804,Everzwijn,Sus scrofa,432,2019-08-14,15/08/2019,1,onbekend,andere sporen,onbekend,onbekend,242881.9117,188838.0295,5.692066193,51.00230408,FS8853,Eisden - Terril,Maasmechelen,Eisden,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,wroetsporen,25,Zoogdieren,Suidae,5/08/2022,2019,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.69206618771878, 51.0023040796366)"
177999806,Everzwijn,Sus scrofa,432,2019-08-14,15/08/2019,1,onbekend,andere sporen,onbekend,onbekend,242568.7362,188669.0459,5.687562466,51.00083542,FS8853,Eisden - Terril,Maasmechelen,Eisden,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,wroetsporen,25,Zoogdieren,Suidae,5/08/2022,2019,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.68756246064135, 51.0008354213543)"
177999809,Everzwijn,Sus scrofa,432,2019-08-13,15/08/2019,1,onbekend,andere sporen,onbekend,onbekend,239202.1569,187563.6539,5.639339447,50.99142838,FS8552,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.6393394422432, 50.9914283777322)"
182770981,Everzwijn,Sus scrofa,432,2019-11-29,2/12/2019,1,ter plaatse,onbekend,onbekend,onbekend,239913.3396,187511.3664,5.649454594,50.99084854,FS8552,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64945458947406, 50.990848544005)"
201233910,Everzwijn,Sus scrofa,432,2020-10-07,7/10/2020,1,ter plaatse,vraatsporen,onbekend,onbekend,243447.7621,188822.6849,5.700122356,51.0020752,FS8953,Eisden - Terril,Maasmechelen,Eisden,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.70012235214515, 51.0020751978877)"
203648987,Everzwijn,Sus scrofa,432,2020-11-25,26/11/2020,8,zwemmend,gezien,onbekend,onbekend,242452.1037,188570.8107,5.685876339,50.99997113,FS8853,Eisden - Terril,Maasmechelen,Eisden,Limburg,iObs,Onbehandeld,1/01/2007,4,Zwommen eindje in water en daarna stoven ze in volle vaart uit het water.,11,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.68587633410398, 50.9999711333333)"
203801496,Everzwijn,Sus scrofa,432,2020-10-07,29/11/2020,1,ter plaatse,cameraval,onbekend,onbekend,239585.7559,187174.4358,5.644707,50.987871,FS8551,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,"audio : naast enkele regendruppels is ever_ in begroeiing struinend_ hoorbaar de 1ste 10 sec. toen hij nog buiten beeld was - gesnuif aan 14""",25,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.64470699538235, 50.9878710026031)"
203803236,Everzwijn,Sus scrofa,432,2020-10-28,29/11/2020,2,ter plaatse,onbekend,onbekend,onbekend,240322.1733,187528.6145,5.655281,50.99094,FS8652,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,In tegenstelling tot op deze afbeeldingen zijn de evers op de video's - die er de bron van zijn - wél zeer goed zichtbaar_ maar er is (nog) geen YouTube te linken.,240,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.65528099534405, 50.9909400029671)"
203803244,Everzwijn,Sus scrofa,432,2020-10-28,29/11/2020,1,ter plaatse,onbekend,onbekend,onbekend,240322.1733,187528.6145,5.655281,50.99094,FS8652,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,In tegenstelling tot op deze afbeeldingen zijn de evers op de video's - die er de bron van zijn - wél zeer goed zichtbaar_ maar er is (nog) geen YouTube te linken.,25,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.65528099534405, 50.9909400029671)"
204042995,Everzwijn,Sus scrofa,432,2020-10-28,8/12/2020,3,ter plaatse,cameraval,onbekend,onbekend,240127.0823,187866.5883,5.652586,50.994008,FS8652,Maasmechelen - Mechels Bos,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Onbehandeld,1/01/1980,3,geknor aan het einde van 4de klankfragment____audio uit de filmpjes waarop  evers nauwelijks in beeld waren - gelukkig nog uit Windows-prullenbak gerecupereerd____In tegenstelling tot de geposte afbeeldingen hieruit zijn de evers via bewegend beeld heel goed zichtbaar_ maar er is (nog) geen YouTube om te linken.,60,Zoogdieren,Suidae,5/08/2022,2020,FS85D,19998.9112918,24997278.3997,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.65258599508983, 50.994008002368)"
210751264,Everzwijn,Sus scrofa,432,2021-04-11,15/04/2021,1,foeragerend,gehoord,adult,onbekend,244454.0814,184919.6632,5.713449,50.966833,FS9049,Maasmechelen - Maaswinkel - Poelengebied,Maasmechelen,Mechelen-aan-de-Maas,Limburg,Site,Onbehandeld,1/01/1980,4,Wroetsporen + pootafdrukken__minstens 1 individu gehoord bij schemer,30,Zoogdieren,Suidae,5/08/2022,2021,FS94A,17305.2627944,12052394.5161,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.71344899582018, 50.9668330022574)"
219701823,Everzwijn,Sus scrofa,432,2021-07-04,12/07/2021,2,foeragerend,gezien,adult,onbekend,245041.175,182595.1509,5.7212023,50.945845,FS9147,Boorsem - Gravelco,Maasmechelen,Boorsem,Limburg,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Eerst foeragerend_ daarna zwemmend.,10,Zoogdieren,Suidae,5/08/2022,2021,FS94A,17305.2627944,12052394.5161,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.72120229497367, 50.9458450028509)"
219701823,Everzwijn,Sus scrofa,432,2021-07-04,12/07/2021,6,foeragerend,gezien,subadult,onbekend,245041.175,182595.1509,5.7212023,50.945845,FS9147,Boorsem - Gravelco,Maasmechelen,Boorsem,Limburg,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Eerst foeragerend_ daarna zwemmend.,10,Zoogdieren,Suidae,5/08/2022,2021,FS94A,17305.2627944,12052394.5161,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.72120229497367, 50.9458450028509)"
133777867,Everzwijn,Sus scrofa,432,2017-01-19,19/01/2017,15,foeragerend,NULL,onbekend,onbekend,244366.7679,179326.8314,5.710766566,50.91658002,FS9044,Herbricht,Maasmechelen,Uikhoven,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS94C,6698.14372396,2774929.75947,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.71076656187535, 50.9165800200521)"
212940672,Everzwijn,Sus scrofa,432,2021-05-08,8/05/2021,1,ter plaatse,onbekend,onbekend,onbekend,245797.8568,186039.8478,5.732868467,50.97668042,FS9150,Maasmechelen - Maaswinkel - Maesbempder Greend,Maasmechelen,Vucht,Limburg,iObs,Onbehandeld,1/01/2007,3,NULL,16,Zoogdieren,Suidae,5/08/2022,2021,FS95C,17052.5166584,16564063.2884,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.73286846275731, 50.9766804250521)"
222625235,Everzwijn,Sus scrofa,432,2021-08-11,11/08/2021,1,ter plaatse,prenten,onbekend,onbekend,245175.5582,186009.8071,5.724001408,50.97651291,FS9150,Maasmechelen - Maaswinkel - Landbouwgebied,Maasmechelen,Vucht,Limburg,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,3,Zoogdieren,Suidae,5/08/2022,2021,FS95C,17052.5166584,16564063.2884,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.72400140358349, 50.9765129112839)"
222625236,Everzwijn,Sus scrofa,432,2021-08-11,11/08/2021,1,ter plaatse,prenten,onbekend,onbekend,245397.6578,185797.6899,5.727108,50.97456997,FS9150,Maasmechelen - Maaswinkel - Landbouwgebied,Maasmechelen,Vucht,Limburg,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,999,Zoogdieren,Suidae,5/08/2022,2021,FS95C,17052.5166584,16564063.2884,444,136,31,73107,Maasmechelen,1982-07-17,1982001074,55255.35,76948648.48,"c(5.72710799554324, 50.9745699746067)"
167048825,Everzwijn,Sus scrofa,432,2019-01-29,29/01/2019,1,dood,onbekend,adult,onbekend,198499.7797,189321.4146,5.05986045,51.01206425,FS4453,Vallei van de Drie Beken - Asdonk,Diest,Schaffen,Vlaams-Brabant,Site,Onbehandeld,1/01/1980,3,Foto's beschikbaar,10,Zoogdieren,Suidae,5/08/2022,2019,FS45C,20002.5967519,25006492.2993,450,142,27,24020,Diest,1982-12-29,1982001920,49734.58,58713248.93,"c(5.05986044527622, 51.0120642528517)"
167048834,Everzwijn,Sus scrofa,432,2019-01-29,29/01/2019,1,dood,onbekend,adult,onbekend,198499.7797,189321.4146,5.05986045,51.01206425,FS4453,Vallei van de Drie Beken - Asdonk,Diest,Schaffen,Vlaams-Brabant,Site,Onbehandeld,1/01/1980,3,Foto's beschikbaar,10,Zoogdieren,Suidae,5/08/2022,2019,FS45C,20002.5967519,25006492.2993,450,142,27,24020,Diest,1982-12-29,1982001920,49734.58,58713248.93,"c(5.05986044527622, 51.0120642528517)"
63669457,Everzwijn,Sus scrofa,432,2012-03-13,13/03/2012,1,sporen,NULL,onbekend,onbekend,98542.33418,170817.2748,3.638094664,50.8454865,ES4432,Oudenaarde - Bos t'Ename - Wallebos,Oudenaarde,Mater,Oost-Vlaanderen,NULL,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,verse pootafdrukken die er vorige week nog niet waren,100,Zoogdieren,Suidae,5/08/2022,2012,ES43C,20006.7168711,25016794.7919,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.63809465977655, 50.8454865068811)"
63565930,Everzwijn,Sus scrofa,432,2012-03-08,8/03/2012,1,sporen,NULL,onbekend,onbekend,99105.19361,171860.0174,3.64594232,50.85490927,ES4533,Oudenaarde - Bos t'Ename - Grootbos zuid,Oudenaarde,Mater,Oost-Vlaanderen,NULL,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Verschillende woelplekken in de bosbodem_ tot 3m² groot. Ook een spoor van een halve meter breed en meer dan 20 m lang waar de bladeren en takje omgewoeld zijn. Slechts enkele dagen oud. Sommige boomwortels ligt beschadigd.,100,Zoogdieren,Suidae,5/08/2022,2012,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64594231610032, 50.8549092725259)"
63622438,Everzwijn,Sus scrofa,432,2011-12-26,11/03/2012,2,ter plaatse,NULL,onbekend,onbekend,99170.71573,169773.3012,3.64716053,50.83615731,ES4531,Oudenaarde - Bos t'Ename - Volkegembos,Oudenaarde,Volkegem,Oost-Vlaanderen,NULL,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Lopen uit Volkegembos over Materkouter_ Holle weg en Ruiterstraat tot op Bouverijekouter_ Wn Rudy Carbonelle,100,Zoogdieren,Suidae,5/08/2022,2011,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64716052610985, 50.8361573138141)"
64004203,Everzwijn,Sus scrofa,432,2012-03-28,28/03/2012,1,sporen,NULL,onbekend,onbekend,99375.27158,172402.0576,3.649703264,50.85980525,ES4534,Oudenaarde - Bos t'Ename - Grootbos noord,Oudenaarde,Mater,Oost-Vlaanderen,NULL,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,zeer brede (net niet even breed als lang) hoef met zijwaartse bijhoefjes,100,Zoogdieren,Suidae,5/08/2022,2012,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64970326025052, 50.8598052559323)"
73010824,Everzwijn,Sus scrofa,432,2012-12-22,5/01/2013,1,ter plaatse,NULL,onbekend,onbekend,98900.62352,169623.3186,3.643347224,50.83478546,ES4531,Oudenaarde - Bos t'Ename - Volkegembos,Oudenaarde,Volkegem,Oost-Vlaanderen,NULL,Goedgekeurd op basis van expertoordeel,1/01/1980,3,Zichtwaarneming van de locale bewoonster + sporen gecontroleerd door Rudy Carbonelle + schade aan schapendraad bij buur. Rudy volgde de sporen terug (van waar het dier kwam) tot in de Bouverij kouter. Nadien zou het dier in N richting vertrokken zijn.,10,Zoogdieren,Suidae,5/08/2022,2012,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64334721963848, 50.8347854677616)"
81237909,Everzwijn,Sus scrofa,432,2014-01-18,18/01/2014,1,sporen,NULL,onbekend,onbekend,99507.04335,172722.4715,3.651530854,50.86269692,ES4534,Oudenaarde - Bos t'Ename - Grootbos noord,Oudenaarde,Mater,Oost-Vlaanderen,Site,Onbehandeld,1/01/1980,3,Hoefindrukken van al enkele dagen geleden. Alle vetbollen voor de vogels geplunderd. Kruppelpad dwarsover overgestoken. Mogelijk meer dan 1 dier. Te oordelen aan de grote van een volwassen dier/dieren.,10,Zoogdieren,Suidae,5/08/2022,2014,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.65153085043755, 50.8626969200312)"
81304177,Everzwijn,Sus scrofa,432,2014-01-15,20/01/2014,1,sporen,NULL,onbekend,onbekend,99509.65158,172628.2776,3.651580811,50.86185043,ES4534,Oudenaarde - Bos t'Ename - Grootbos noord,Oudenaarde,Mater,Oost-Vlaanderen,Site,Onbehandeld,1/01/1980,4,sporen + vetbollen voor mezen afgerukt,100,Zoogdieren,Suidae,5/08/2022,2014,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.65158080660798, 50.8618504321368)"
96599612,Everzwijn,Sus scrofa,432,2012-03-08,18/12/2014,1,sporen,NULL,onbekend,onbekend,99105.19361,171860.0174,3.64594232,50.85490927,ES4533,Oudenaarde - Bos t'Ename - Grootbos zuid,Oudenaarde,Mater,Oost-Vlaanderen,copied observation,Onbehandeld,1/01/1980,3,NULL,100,Zoogdieren,Suidae,5/08/2022,2012,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64594231610032, 50.8549092725259)"
96663580,Everzwijn,Sus scrofa,432,2014-12-14,22/12/2014,1,ter plaatse,NULL,onbekend,onbekend,98868.70724,171758.0521,3.642598093,50.85397197,ES4533,Oudenaarde - Bos t'Ename,Oudenaarde,Ename,Oost-Vlaanderen,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,Determenatie Raoul D. Aangevuld met een zichtwaarneming van Everzwijn dezelfde dag te Oose (Mater) door een locale boer.,100,Zoogdieren,Suidae,5/08/2022,2014,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64259808862196, 50.853971977158)"
182345388,Everzwijn,Sus scrofa,432,2019-11-17,18/11/2019,1,ter plaatse,onbekend,onbekend,onbekend,98786.95316,170023.5173,3.64167809,50.83837291,ES4532,Oudenaarde - Bos t'Ename - Volkegembos,Oudenaarde,Volkegem,Oost-Vlaanderen,Site,Onbehandeld,1/01/1980,3,Woelsporen. Aanwezigheid paar dieren bevestigd door rudy carbonelle.,10,Zoogdieren,Suidae,5/08/2022,2019,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.64167808613319, 50.8383729125428)"
211491664,Everzwijn,Sus scrofa,432,2021-04-03,23/04/2021,1,ter plaatse,cameraval,onbekend,onbekend,98633.91632,169785.3677,3.63953873,50.83621868,ES4531,Oudenaarde - Bos t'Ename - Volkegembos,Oudenaarde,Volkegem,Oost-Vlaanderen,Site,Onbehandeld,1/01/1980,3,waarneming R.C.,10,Zoogdieren,Suidae,5/08/2022,2021,ES43D,20006.6054727,25016516.6124,452,144,258,45035,Oudenaarde,1976-01-23,1975123003,57766.88,68917858.44,"c(3.63953872611409, 50.8362186828442)"
47862995,Everzwijn,Sus scrofa,432,2010-05-09,9/05/2010,4,ter plaatse,NULL,onbekend,Vrouw,62012.7009,204958.127,3.111276627,51.14796344,ES0766,Zedelgem - Vloethemveld - Vloethemveld-1 (VV1),Zedelgem,Zedelgem,West-Vlaanderen,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,een zeug en drie biggen,999,Zoogdieren,Suidae,5/08/2022,2010,ES06B,20008.1100867,25020279.6296,455,147,129,31040,Zedelgem,1976-01-23,1975123003,40070.82,60656628.67,"c(3.11127662287595, 51.1479634403422)"
48464927,Everzwijn,Sus scrofa,432,2010-06-05,8/06/2010,10,vluchtend,NULL,onbekend,onbekend,62254.13889,205294.0194,3.114645481,51.1510189,ES0866,Zedelgem - Vloethemveld - Vloethemveld-2 (VV2),Zedelgem,Zedelgem,West-Vlaanderen,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,een 10-tal Everzwijnen (waaronder min. 3 jongen),999,Zoogdieren,Suidae,5/08/2022,2010,ES06B,20008.1100867,25020279.6296,455,147,129,31040,Zedelgem,1976-01-23,1975123003,40070.82,60656628.67,"c(3.11464547736706, 51.1510189039807)"
53791248,Everzwijn,Sus scrofa,432,2011-04-25,25/04/2011,7,ter plaatse,NULL,onbekend,onbekend,60731.37275,204510.119,3.09307789,51.14374069,ES0665,Zedelgem - Vloethemveld - Vloethemveld-1 (VV1),Zedelgem,Zedelgem,West-Vlaanderen,NULL,Goedgekeurd op basis van expertoordeel,31/12/2011,3,1m 1v 5 biggen (pyjama's),100,Zoogdieren,Suidae,5/08/2022,2011,ES06B,20008.1100867,25020279.6296,455,147,129,31040,Zedelgem,1976-01-23,1975123003,40070.82,60656628.67,"c(3.09307788574557, 51.1437406955349)"
