id;jaar;Aanwezig;x;y;gemeente;provincie;aantal;gedrag;methode;typewaarne;status;bijzonderh;periode_3jaar;periode_2jaar
136341961;2017;2;232487,03560000000;176491,13460000000;Bilzen;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136310416;2017;2;217934,75600000000;195536,53760000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten van een big.;4,00000000000;5
136310407;2017;2;217959,62930000000;195359,82910000000;Houthalen-Helchteren;Limburg;1;vluchtend;;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136361286;2017;2;225283,12630000000;183108,20490000000;Genk;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Zoelbad.;4,00000000000;5
136360594;2017;2;232725,74850000000;177866,56790000000;Zutendaal;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136394701;2017;2;226936,87530000000;183324,71310000000;Genk;Limburg;5;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136425637;2017;2;219991,65930000000;198018,55460000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136424469;2017;2;224186,64980000000;218619,21310000000;Neerpelt;Limburg;2;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136567873;2017;2;226195,63090000000;183437,13970000000;Genk;Limburg;2;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136567882;2017;2;226195,63090000000;183437,13970000000;Genk;Limburg;3;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;Kleine biggetjes.;4,00000000000;5
136957801;2017;2;226571,79570000000;183593,18340000000;Genk;Limburg;20;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;4 volw_ 16 biggen;4,00000000000;5
136710422;2017;2;233658,90680000000;195239,29960000000;Meeuwen-Gruitrode;Limburg;1;foeragerend;cameraval;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136520860;2017;2;224300,32240000000;184706,11760000000;Genk;Limburg;5;vluchtend;;losse waarneming;Goedgekeurd op basis van kennisregels;Bij de adulten zijn ook nog enkele jaarlingen bij;4,00000000000;5
136520860;2017;2;224300,32240000000;184706,11760000000;Genk;Limburg;10;vluchtend;;losse waarneming;Goedgekeurd op basis van kennisregels;Bij de adulten zijn ook nog enkele jaarlingen bij;4,00000000000;5
136610001;2017;2;221022,17720000000;197652,75430000000;Houthalen-Helchteren;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136501127;2017;2;223010,57100000000;217169,71150000000;Neerpelt;Limburg;1;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136753313;2017;2;232641,62960000000;177593,16300000000;Bilzen;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136725755;2017;2;220334,78260000000;196868,30580000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136956947;2017;2;225033,23160000000;181891,33480000000;Diepenbeek;Limburg;1;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;6 + 7 biggen bij 2 zeugen en een beer;4,00000000000;5
136956947;2017;2;225033,23160000000;181891,33480000000;Diepenbeek;Limburg;2;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;6 + 7 biggen bij 2 zeugen en een beer;4,00000000000;5
136956947;2017;2;225033,23160000000;181891,33480000000;Diepenbeek;Limburg;13;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;6 + 7 biggen bij 2 zeugen en een beer;4,00000000000;5
136959121;2017;2;225167,18200000000;181824,43240000000;Diepenbeek;Limburg;2;foeragerend;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136931355;2017;2;223384,31550000000;217309,71770000000;Neerpelt;Limburg;1;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
136986104;2017;2;226208,71570000000;183418,78120000000;Genk;Limburg;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137056823;2017;2;246070,75220000000;205905,80200000000;Kinrooi;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;Stak over de weg net voor Kinrooi;4,00000000000;5
138172763;2017;2;231241,06820000000;177982,63830000000;Bilzen;Limburg;6;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;Een moeder met enkele baby's;4,00000000000;5
137094993;2017;2;219411,77110000000;195437,50430000000;Houthalen-Helchteren;Limburg;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137246896;2017;2;232424,58710000000;176234,81560000000;Bilzen;Limburg;6;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137216376;2017;2;223030,63260000000;217104,83720000000;Neerpelt;Limburg;1;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137250404;2017;2;172231,70290000000;165562,90170000000;Oud-Heverlee;Vlaams-Brabant;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137297181;2017;2;222693,12950000000;183252,17970000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137553110;2017;2;232365,62140000000;176500,71400000000;Bilzen;Limburg;16;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;1 groep van 10 met 6 volwassen en 4 jongen en 1 groep met 2 volw en 4 halfwas.;4,00000000000;5
137553111;2017;2;232576,61160000000;176529,63620000000;Bilzen;Limburg;8;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;1 volw + 5 biggen + 2 afzonderlijke halfwas;4,00000000000;5
137432615;2017;2;219842,08130000000;198307,19650000000;Houthalen-Helchteren;Limburg;18;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
137636510;2017;2;224658,36930000000;181508,08940000000;Diepenbeek;Limburg;10;in kolonie anders;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;Gespot langs weg;4,00000000000;5
137636533;2017;2;224663,00670000000;181549,02870000000;Diepenbeek;Limburg;10;in kolonie anders;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;Gespot langs weg;4,00000000000;5
139411745;2017;2;206226,32300000000;218098,27610000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;groot !;4,00000000000;5
137807881;2017;2;173302,76360000000;165459,61370000000;Oud-Heverlee;Vlaams-Brabant;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;3adult_ meerdere jongen. Ging te snel om deze te tellen.;4,00000000000;5
137892527;2017;2;228574,07940000000;192285,60070000000;Houthalen-Helchteren;Limburg;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138034740;2017;2;174781,48660000000;165660,51280000000;Bierbeek;Vlaams-Brabant;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138025188;2017;2;226670,31830000000;183413,19560000000;Genk;Limburg;5;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138048375;2017;2;226516,46810000000;182740,27060000000;Genk;Limburg;2;foeragerend;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138172548;2017;2;228882,77310000000;177631,85730000000;Bilzen;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138172550;2017;2;228882,77310000000;177631,85730000000;Bilzen;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138201665;2017;2;240918,70740000000;208066,34620000000;Bree;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138288989;2017;2;240919,64160000000;208067,35840000000;Bree;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138155652;2017;2;226791,44490000000;183306,40670000000;Genk;Limburg;3;foeragerend;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138155658;2017;2;226791,44490000000;183306,40670000000;Genk;Limburg;2;ter plaatse;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;2 Biggetjes.;4,00000000000;5
138394971;2017;2;215363,63390000000;196340,94260000000;Beringen;Limburg;1;verkeersslachtoffer;onbekend;iObs;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138397349;2017;2;220918,41630000000;209349,21330000000;Overpelt;Limburg;11;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138473142;2017;2;230630,83850000000;195649,60740000000;Meeuwen-Gruitrode;Limburg;1;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138527831;2017;2;217439,26860000000;193444,04160000000;Heusden-Zolder;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138634109;2017;2;219110,60740000000;194453,50240000000;Houthalen-Helchteren;Limburg;1;sporen;onbekend;iObs;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138701915;2017;2;204809,27470000000;220273,35370000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138831324;2017;2;219839,45290000000;198480,47990000000;Hechtel-Eksel;Limburg;6;verplaatsend richting noord;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138795800;2017;2;226508,83940000000;183552,46670000000;Genk;Limburg;5;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138882937;2017;2;224492,55420000000;185402,55750000000;Genk;Limburg;2;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138907789;2017;2;233077,58030000000;194727,55110000000;Meeuwen-Gruitrode;Limburg;16;foeragerend;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;4 zeugen duidelijk gezien met naar schatting 16 biggen;4,00000000000;5
138914786;2017;2;204806,60310000000;220306,57890000000;Mol;Antwerpen;1;ter plaatse;onbekend;iObs;Goedgekeurd op basis van kennisregels;;4,00000000000;5
138996856;2017;2;227681,52400000000;178603,82240000000;Bilzen;Limburg;1;overige;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139059026;2017;2;224795,95250000000;183012,49640000000;Genk;Limburg;2;vluchtend;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;Met mijn hond aan het wandelen op een bospad. Twee volwassen wilde zwijnen vluchten samen met een kleintje het pad over de ander kant van het bos in. Daarna zag ik dat er nog een school van zeker 6 a  7 kleintjes achtergebleven waren aan de andere kant v;4,00000000000;5
139073568;2017;2;224633,99140000000;183142,35600000000;Genk;Limburg;1;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139314447;2017;2;180897,55000000000;242705,63820000000;Hoogstraten;Antwerpen;3;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139253755;2017;2;225514,82780000000;181845,10990000000;Diepenbeek;Limburg;1;overige;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139314454;2017;2;180897,55000000000;242705,63820000000;Hoogstraten;Antwerpen;3;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139439562;2017;2;224339,00150000000;218618,22400000000;Neerpelt;Limburg;2;vluchtend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139439566;2017;2;223907,26990000000;217929,00750000000;Neerpelt;Limburg;1;vluchtend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139440919;2017;2;227352,04310000000;179750,11380000000;Diepenbeek;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139440920;2017;2;227348,48920000000;179749,25450000000;Diepenbeek;Limburg;4;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139451226;2017;2;227352,04310000000;179750,11380000000;Diepenbeek;Limburg;1;ter plaatse;onbekend;copied observation;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139451227;2017;2;227348,48920000000;179749,25450000000;Diepenbeek;Limburg;4;ter plaatse;onbekend;copied observation;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578997;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139454291;2017;2;227077,48500000000;183523,95000000000;Genk;Limburg;16;sociaal gedrag;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139552868;2017;2;221030,56010000000;197492,62000000000;Houthalen-Helchteren;Limburg;5;vluchtend;gezien;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141579010;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141580310;2017;2;206297,57810000000;218046,23260000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
139567643;2017;2;222939,74480000000;216125,49430000000;Neerpelt;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578333;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141580792;2017;2;206297,57810000000;218046,23260000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578352;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578378;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;met maar drie poten;4,00000000000;5
140543207;2017;2;232026,38610000000;177169,50420000000;Bilzen;Limburg;1;ter plaatse;gehoord;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
140543212;2017;2;231962,59180000000;177177,99340000000;Bilzen;Limburg;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
140543017;2017;2;225465,87460000000;182291,24810000000;Genk;Limburg;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
140543017;2017;2;225465,87460000000;182291,24810000000;Genk;Limburg;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
140569833;2017;2;218493,30480000000;194992,94160000000;Houthalen-Helchteren;Limburg;5;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578573;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;?®?®n met drie poten maar;4,00000000000;5
140552860;2017;2;171563,27680000000;166615,07350000000;Oud-Heverlee;Vlaams-Brabant;16;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;2 adult_ 14 onvolwassen;4,00000000000;5
140671915;2017;2;173623,20700000000;164628,17540000000;Bierbeek;Vlaams-Brabant;15;in kolonie anders;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;op de flank van de holle weg aan de warande vijver_ een hele groep everzwijnen waarvan er een mannetje vrij agressief aanstalten maakte aan te vallen.;4,00000000000;5
141578595;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;allebei normaal lopend;4,00000000000;5
141578396;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;9;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug met 8 gestreepte biggetjes;4,00000000000;5
141579749;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
140846805;2017;2;174084,77720000000;165199,84000000000;Bierbeek;Vlaams-Brabant;3;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;Modderbad in droogvallend vijvertje.;4,00000000000;5
140846840;2017;2;173894,62210000000;165451,57610000000;Bierbeek;Vlaams-Brabant;3;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;Wrijfsporen van everzwijn om stammen en boomstronken.;4,00000000000;5
141579786;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;2 zeug_ 2 big;4,00000000000;5
141578411;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;5;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug met 4 biggetjes;4,00000000000;5
140942300;2017;2;240297,96860000000;185705,67360000000;Maasmechelen;Limburg;1;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;Zoelbaden.;4,00000000000;5
141578807;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141090892;2017;2;212068,30740000000;215930,71920000000;Lommel;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141157172;2017;2;233387,86610000000;195331,73810000000;Meeuwen-Gruitrode;Limburg;1;ter plaatse;gehoord;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141153160;2017;2;218177,80600000000;195412,33840000000;Houthalen-Helchteren;Limburg;1;vluchtend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578824;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142407490;2017;2;232381,33910000000;176433,65210000000;Bilzen;Limburg;3;ter plaatse;onbekend;iObs;Goedgekeurd op basis van kennisregels;Juv;4,00000000000;5
141403301;2017;2;210448,91160000000;216337,76870000000;Lommel;Limburg;1;ter plaatse;prenten;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141403431;2017;2;211340,99480000000;215844,47660000000;Lommel;Limburg;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141369378;2017;2;231785,50960000000;177523,80010000000;Bilzen;Limburg;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578841;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141369393;2017;2;232169,65850000000;177871,26730000000;Zutendaal;Limburg;1;ter plaatse;prenten;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141369395;2017;2;232215,38230000000;177978,98380000000;Zutendaal;Limburg;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141384856;2017;2;216965,84780000000;196834,13740000000;Beringen;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141579889;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;6;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;?®?®n zeug_ 5 big;4,00000000000;5
143384331;2017;2;173530,82640000000;165539,08500000000;Oud-Heverlee;Vlaams-Brabant;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578480;2017;2;206694,80910000000;218249,64770000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141579909;2017;2;206070,73600000000;217972,07170000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141578848;2017;2;206453,57790000000;218024,03180000000;Mol;Antwerpen;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141584992;2017;2;223537,14180000000;194261,81300000000;Houthalen-Helchteren;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143243674;2017;2;206151,51060000000;218042,07730000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug met 3 juv;4,00000000000;5
143327701;2017;2;206077,65900000000;218018,75150000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug plus 3 big;4,00000000000;5
141644689;2017;2;225465,67220000000;182288,62300000000;Genk;Limburg;3;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141644689;2017;2;225465,67220000000;182288,62300000000;Genk;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327577;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141769814;2017;2;223125,56460000000;216927,97650000000;Neerpelt;Limburg;4;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;Minstens_ overlopers;4,00000000000;5
143327584;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
141829906;2017;2;226578,74070000000;183549,16620000000;Genk;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327712;2017;2;206077,65900000000;218018,75150000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142090100;2017;2;240142,60030000000;181278,74570000000;Lanaken;Limburg;1;ter plaatse;gezien;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142110932;2017;2;227401,10040000000;183794,98980000000;Genk;Limburg;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;Vers.;4,00000000000;5
142110938;2017;2;227401,10040000000;183794,98980000000;Genk;Limburg;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327589;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142407500;2017;2;232506,73600000000;176513,51170000000;Bilzen;Limburg;1;ter plaatse;onbekend;iObs;Goedgekeurd op basis van kennisregels;Groepje met jongen.;4,00000000000;5
143327614;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;10;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;?®?®n zeug met 9 subad;4,00000000000;5
143327867;2017;2;206077,65900000000;218018,75150000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142429860;2017;2;211352,19270000000;216919,90430000000;Lommel;Limburg;1;onbekend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142508411;2017;2;205694,12820000000;220679,94540000000;Mol;Antwerpen;1;ter plaatse;prenten;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
142630388;2017;2;223315,65400000000;217252,60090000000;Neerpelt;Limburg;1;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327629;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327636;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327643;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143327650;2017;2;206620,13220000000;218242,02000000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143144609;2017;2;204213,85620000000;221058,09900000000;Mol;Antwerpen;2;foeragerend;gezien;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
143249580;2017;2;243271,06480000000;178512,32140000000;Lanaken;Limburg;1;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van kennisregels;Haren aan prikkeldraad.;4,00000000000;5
144739260;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144739271;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144739279;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;4;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug plus 3 jong;4,00000000000;5
143383670;2017;2;171042,87220000000;166935,77040000000;Oud-Heverlee;Vlaams-Brabant;10;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;Typische 'rotel'.  Volwassenen en juvenielen.;4,00000000000;5
144739286;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;zeug plus jong;4,00000000000;5
143929992;2017;2;216655,29280000000;185776,89730000000;Zonhoven;Limburg;1;sporen;onbekend;iObs;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144174079;2017;2;217713,32370000000;193209,73480000000;Heusden-Zolder;Limburg;1;ter plaatse;vraatsporen;losse waarneming;Goedgekeurd op basis van kennisregels;Er liggen hier tal van Ma?»skolven_ de varkens worden dus gevoederd_ nogal wiedes dat er overlast is voor sommige buurtbewoners.;4,00000000000;5
144739317;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144739376;2017;2;206146,08850000000;218032,45090000000;Mol;Antwerpen;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144096484;2017;2;222810,28330000000;216663,12900000000;Neerpelt;Limburg;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van kennisregels;Sporen;4,00000000000;5
144132984;2017;2;240151,85580000000;181047,09620000000;Lanaken;Limburg;2;ter plaatse;gezien;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
144460041;2017;2;217420,15250000000;197833,89140000000;Beringen;Limburg;1;ter plaatse;prenten;ObsMapp;Goedgekeurd op basis van kennisregels;;4,00000000000;5
